"","chr","pos","lod"
"1-139","1",334.322333999469,0.36378163975769
"1-140","1",339.885604855318,0.15182571448986
"1-141","1",344.532178020034,0.0329154968749208
"1-142","1",345.129514340631,0.00833555599365354
"1-143","1",345.129514440631,0.00833555174540379
"1-144","1",345.324439845323,0.00380567381944275
"1-145","1",347.229885969739,0.0873778084796868
"1-146","1",350.401351671441,0.340603707220907
"1-147","1",369.700357669775,1.22252457392005
"1-148","1",371.072724637205,1.37759284860476
"1-149","1",371.159440766748,1.54028238294904
"1-150","1",371.375036623137,1.41077568526634
"1-151","1",371.431540043249,1.45631899986074
"1-152","1",371.716335772876,1.76956891734699
"1-153","1",371.866867920213,1.89008336542247
"1-154","1",374.395629459417,1.66739352015793
"1-155","1",380.215588460527,1.93849819741899
"1-156","1",388.71391725336,2.52055040260893
"1-157","1",391.798191523426,2.53379127981316
"1-158","1",392.545170451276,2.4361534224272
"1-159","1",393.182895523757,2.44253786233367
"1-160","1",393.359206676719,2.55624307502421
"1-161","1",393.734862380577,2.46589971464346
"1-162","1",393.901008040166,2.43744758344019
"1-163","1",394.212568502746,2.32172070992419
"1-164","1",394.732740896094,2.61356795808024
"1-165","1",395.076216996728,2.58946518187258
"1-166","1",395.219795138867,2.61068314228214
"1-167","1",396.429311474476,2.83463588723134
"1-168","1",397.459173823187,2.87586430589818
"1-169","1",400.283987088671,3.79725650563159
"1-170","1",401.700994945382,4.05690263207543
"1-171","1",407.558457939333,4.3950583261294
"1-172","1",418.338777341221,3.42069108474425
"1-173","1",422.081615389492,3.18448529987563
"1-174","1",422.154918578579,3.19709961951776
"1-175","1",424.05188418303,3.03694392196576
"1-176","1",424.240757835649,2.94479579384188
"1-177","1",430.509845043422,2.49052371116704
"1-178","1",447.790245513768,1.58107917513098
"1-179","1",448.678055989321,1.38223850770282
"1-180","1",448.895087879308,1.3822423772699
"1-181","1",449.072893538323,1.45894454409517
"1-182","1",449.938702148869,1.14421821975793
"1-183","1",457.38009364253,0.559254884509755
"1-184","1",459.881496083781,0.50657674786089
"1-185","1",460.510176619962,0.490958228051568
"1-186","1",463.3020816681,0.372314741180162
"1-187","1",464.204449334592,0.323495599800481
"1-188","1",466.876703126201,0.321288404768893
"1-189","1",467.034309663794,0.33150338883388
"1-190","1",477.435041791035,0.798256118346217
"1-191","1",480.641421574161,0.634438170571229
"1-192","1",480.792421304249,0.71526703924701
"1-193","1",480.851566753873,0.784122422064684
"1-194","1",481.113740312686,0.925279937701816
"1-195","1",481.113740412686,0.925279934345781
"1-196","1",481.113740512686,0.925279933150705
"1-197","1",481.113740612686,0.925279932563171
"2-0","2",0,1.17994909004756
"2-1","2",1.00000002822922e-07,1.17994909155732
"2-2","2",2.00000005645844e-07,1.17994909220852
"2-3","2",3.00000008468766e-07,1.17994909444587
"2-4","2",0.0793716391980757,1.16305023084715
"2-5","2",19.6058375641816,0.658653904928542
"2-6","2",19.9643289943956,0.605038799611975
"2-7","2",22.5432532646619,0.48343956172539
"2-8","2",23.13978308456,0.320298585893397
"2-9","2",23.13978318456,0.320298570828527
"2-10","2",23.9287289730396,0.256109214406024
"2-11","2",24.0149084984542,0.26415138070297
"2-12","2",24.0149085984542,0.264151386429148
"2-13","2",24.339752779971,0.292978944329661
"2-14","2",24.4302226077941,0.282319798367098
"2-15","2",32.5596743039616,0.46676397398187
"2-16","2",40.2853443695064,0.0997433584889222
"2-17","2",42.3200224731242,0.0307938579435358
"2-18","2",42.3628327536694,0.0314126647144803
"2-19","2",43.394054514179,0.0155108806857243
"2-20","2",44.0962634007963,0.00903595804174984
"2-21","2",51.7943184882529,0.0352868935488004
"2-22","2",57.2847811077319,0.133698491562427
"2-23","2",58.1609598770538,0.185042338820494
"2-24","2",66.8090039243909,0.0513861760982763
"2-25","2",67.4344822851988,0.0409605642626047
"2-26","2",67.8510192903773,0.0735487234032917
"2-27","2",68.3630703631708,0.0992603210206653
"2-28","2",68.7472765729369,0.0793267127237414
"2-29","2",69.7033937620613,0.0249385864053693
"2-30","2",70.7604149878928,0.0302851713086056
"2-31","2",72.7969849926557,0.0170052046823912
"2-32","2",87.5507091923937,0.0489546899079869
"2-33","2",90.3792742870723,0.0493363299565317
"2-34","2",95.290918443004,0.0248769269928744
"2-35","2",95.8360307642787,0.0569487417860728
"2-36","2",96.0696956178939,0.0636436106697147
"2-37","2",97.7342812172307,0.117558291121895
"2-38","2",99.8333009126441,0.261037265834602
"2-39","2",115.179829156773,0.0281103292245461
"2-40","2",117.051885446349,0.00803103808812011
"2-41","2",119.002535824726,0.0734263810445555
"2-42","2",119.574226134011,0.0942911184847617
"2-43","2",121.606795548966,0.333097254748282
"2-44","2",126.96606640265,0.382371738015536
"2-45","2",139.449796612191,0.547053916405275
"2-46","2",140.048773724775,0.525083007077228
"2-47","2",143.120225186024,0.942135498947209
"2-48","2",144.259873824849,1.20841251162801
"2-49","2",145.313777361186,1.32676293505756
"2-50","2",145.313777461186,1.32676305267341
"2-51","2",145.406054698965,1.39638712474152
"2-52","2",145.4500621749,1.29264410953419
"2-53","2",145.4500622749,1.29264411394524
"2-54","2",146.947494522661,1.40585399980318
"2-55","2",149.510028826179,1.3977695408712
"2-56","2",154.233449798027,1.30934110812086
"2-57","2",155.443984239635,1.33149614495869
"2-58","2",158.77448490823,0.555060798170416
"2-59","2",158.77448500823,0.555060786167815
"2-60","2",166.532019722063,0.78236796494275
"2-61","2",167.669132406386,0.799088396968727
"2-62","2",178.259183776733,0.687475144351993
"2-63","2",181.237932344245,0.633922510603952
"2-64","2",183.741155990879,0.271121649216184
"2-65","2",185.168644032779,0.156633806024729
"2-66","2",185.253876747414,0.162144351390452
"2-67","2",188.525091395536,0.0551065776708128
"2-68","2",190.073310107064,0.0841009815676443
"2-69","2",191.071112184799,0.133945510671765
"2-70","2",191.470067451019,0.129813738472876
"2-71","2",191.66841978128,0.118049548442286
"2-72","2",192.057530023588,0.016584327894634
"2-73","2",192.37989796581,0.0343942322015209
"2-74","2",192.479642450538,0.0282603456271318
"2-75","2",194.16957707569,0.00488062792919663
"2-76","2",196.413256636761,0.0192631513364176
"2-77","2",196.522932798568,0.0198701438075659
"2-78","2",197.266118395136,0.0270825273637456
"2-79","2",199.459484555303,0.0973735241377653
"2-80","2",199.834866172683,0.0875115533126518
"2-81","2",201.40302956059,0.307633515686575
"2-82","2",201.56007878645,0.294577446245057
"2-83","2",201.735208838357,0.347211909226644
"2-84","2",203.298137775077,0.647640923994913
"2-85","2",205.615631514478,0.663697874687387
"2-86","2",205.799472362906,0.619283572352288
"2-87","2",205.83691310578,0.640838556413655
"2-88","2",206.82933260754,0.660903454785512
"2-89","2",208.563681721531,0.634041414249623
"2-90","2",208.563681821531,0.634041414553394
"2-91","2",209.053008523171,0.568693014275595
"2-92","2",210.821713386864,0.649704076522539
"2-93","2",211.957682375372,0.617499289141961
"2-94","2",212.332652459179,0.576579966677855
"2-95","2",212.496809562189,0.554012472664908
"2-96","2",212.496809662189,0.554012510272514
"2-97","2",212.766830282435,0.638697902862077
"2-98","2",216.055715521206,0.607445242662834
"2-99","2",220.644009895763,0.614187009991838
"2-100","2",234.449879074391,0.417027295272419
"2-101","2",234.948173403649,0.406718633513265
"2-102","2",234.948173503649,0.406718634213576
"2-103","2",235.55048433649,0.475040660207014
"2-104","2",237.545619953834,0.767771594456462
"2-105","2",238.042698115512,0.760589873953904
"2-106","2",238.127649027287,0.742154088104144
"2-107","2",239.525079485094,1.01483985699087
"2-108","2",249.823019933912,1.16506547312292
"2-109","2",250.138118666568,1.15319913380881
"2-110","2",251.468321647764,1.22289245667798
"2-111","2",253.91514253852,1.36961115547365
"2-112","2",256.415736781921,1.1001321904123
"2-113","2",264.726437262051,0.647446349747952
"2-114","2",264.944306417644,0.716271892231816
"2-115","2",269.325367628796,0.687795322964121
"2-116","2",275.099819316916,0.817994398090377
"2-117","2",275.653201853746,1.0163643391179
"2-118","2",278.403236280242,0.797327024763945
"2-119","2",280.05660293841,0.414518907974525
"2-120","2",280.231474009313,0.3571192410609
"2-121","2",281.22044545954,0.17560839989892
"2-122","2",281.22044555954,0.175608414899216
"2-123","2",282.457099273202,0.467002654859243
"2-124","2",282.895277465936,0.575510466690503
"2-125","2",282.949900368951,0.580910262615362
"2-126","2",290.021546136527,0.549766691578952
"2-127","2",298.187865434477,0.432202416066502
"2-128","2",299.850983462826,0.736421767281172
"2-129","2",301.202903164611,0.510806389185746
"2-130","2",301.891711294181,0.39437320698562
"2-131","2",308.516175868837,0.477966313081197
"2-132","2",311.100670666407,0.659883710205577
"2-133","2",311.235595416157,0.692616966615788
"2-134","2",311.629562956209,0.73679443290348
"2-135","2",311.641157349389,0.735779871676641
"2-136","2",321.334157441859,1.2455425872713
"2-137","2",321.620803153848,1.19008627284256
"2-138","2",327.259958763395,1.81850026451684
"2-139","2",327.259959263586,1.81850030446185
"2-140","2",330.861326047192,1.71925523122172
"2-141","2",331.318305148727,1.67692964647267
"2-142","2",333.583534964871,1.13410218198533
"2-143","2",333.720276623659,1.07952009914607
"2-144","2",333.937865739449,1.06936676840814
"2-145","2",334.236095123723,1.15169667876762
"2-146","2",334.305835055788,1.1519421965595
"2-147","2",334.305835155788,1.15194219725618
"2-148","2",334.305835255788,1.15194219951809
"2-149","2",334.305835355788,1.15194220279864
"2-150","2",334.305835455788,1.15194220597368
"3-0","3",0,0.619107657634231
"3-1","3",1.00000002822922e-07,0.619107656712913
"3-2","3",2.00000005645844e-07,0.619107656292726
"3-3","3",3.00000008468766e-07,0.619107655745211
"3-4","3",2.34386754748109,0.552184802595548
"3-5","3",4.73827913317115,0.461587848864838
"3-6","3",5.26533292582338,0.475841595854945
"3-7","3",5.94664621089757,0.522749926140932
"3-8","3",6.93667458675291,0.508199784280805
"3-9","3",8.2829585411961,0.752052068891317
"3-10","3",9.5417229674281,0.884274216064114
"3-11","3",10.66103429221,0.862148584534225
"3-12","3",14.7903799863066,1.08793795725069
"3-13","3",15.8463307904855,1.34037315658315
"3-14","3",16.7520104301008,1.42237677217872
"3-15","3",16.9221159063121,1.42254094919554
"3-16","3",19.4243071165717,1.42828949209979
"3-17","3",22.4462675776796,1.09812941472865
"3-18","3",26.6287901076038,0.487801646563639
"3-19","3",28.3658410267059,0.471272058112845
"3-20","3",28.4367687366438,0.474650969461436
"3-21","3",30.4100475087876,0.512837952271184
"3-22","3",30.5174883405592,0.502257372342683
"3-23","3",35.5051500543565,1.01416956629691
"3-24","3",36.3078451442821,0.921466382868857
"3-25","3",36.4827993276408,0.851184589889272
"3-26","3",40.8481616194991,0.961283613836713
"3-27","3",41.4005287001519,0.958428369757712
"3-28","3",45.1792328340654,1.38466319758845
"3-29","3",46.2164657895456,1.25403294725675
"3-30","3",46.3428689328512,1.30330827990201
"3-31","3",47.327271035273,1.38723795735768
"3-32","3",47.9918653076963,1.53063532367105
"3-33","3",50.2780973723995,1.91039442817782
"3-34","3",52.5790596770828,1.91704661171661
"3-35","3",55.326788165287,2.0877851528312
"3-36","3",55.7411990517243,1.81403149794187
"3-37","3",55.9141009102202,1.75463404518996
"3-38","3",57.7583410361628,1.4170772363068
"3-39","3",58.2539770079494,1.22323425742707
"3-40","3",62.3367033836403,0.777299479622343
"3-41","3",66.0680024550699,0.735810954937733
"3-42","3",66.6367610656186,0.702182362914755
"3-43","3",67.7438468612397,0.386522176483595
"3-44","3",68.4247136516267,0.361104749145852
"3-45","3",68.9142418431057,0.319896708890155
"3-46","3",69.3265911646688,0.344383699120954
"3-47","3",71.0654060347358,0.398786746590304
"3-48","3",72.317406817456,0.398491290105085
"3-49","3",72.7176005648945,0.555743894674379
"3-50","3",75.3797776005386,0.309842669354111
"3-51","3",83.1209727815377,0.247378770822252
"3-52","3",87.2794321045945,0.291638458965281
"3-53","3",89.7080756843524,0.19641265696373
"3-54","3",90.5562431916386,0.172007223153742
"3-55","3",93.6393363396286,0.09095459780292
"3-56","3",96.6441364810461,0.00934626932667015
"3-57","3",96.7409972045747,0.0110081056909621
"3-58","3",97.1293593548931,0.0253359616808666
"3-59","3",97.2508342061518,0.0234904336566615
"3-60","3",98.798740414685,0.0370947670789974
"3-61","3",99.2176824188093,0.00909812931149645
"3-62","3",99.5694940510253,0.00834690975079866
"3-63","3",101.544126273657,0.0152930335234487
"3-64","3",101.544126373657,0.0152930331278185
"3-65","3",102.056916808781,0.0500048463463827
"3-66","3",106.390747360119,0.0403991658440646
"3-67","3",122.657044144906,1.06215445111684
"3-68","3",123.415657538662,1.17930433647234
"3-69","3",125.086994513104,1.32697062079933
"3-70","3",125.110514758087,1.25792248176549
"3-71","3",125.110514858087,1.25792217213984
"3-72","3",127.937237928549,1.67155614328658
"3-73","3",129.513293132784,1.7721956338064
"3-74","3",129.589936222572,1.82863483682195
"3-75","3",129.825399200332,1.96843021876884
"3-76","3",136.218228336434,2.71587247252955
"3-77","3",141.665070511376,2.86724921439964
"3-78","3",152.364362102071,1.0465885223075
"3-79","3",152.379789123276,1.04188091097512
"3-80","3",152.637240704193,0.99290532510804
"3-81","3",153.297730023792,0.860616359448613
"3-82","3",156.639280751239,0.846014717305479
"3-83","3",157.646001183223,0.743017636503282
"3-84","3",157.875520284794,0.68600841042462
"3-85","3",157.875520384794,0.686008400415631
"3-86","3",159.56196672937,0.687682318408406
"3-87","3",166.731039726535,0.544452816232479
"3-88","3",166.731041226705,0.544452868816734
"3-89","3",180.464991637279,0.541853334821099
"3-90","3",180.925148971461,0.381321025283796
"3-91","3",181.413588747607,0.419808386421209
"3-92","3",182.581411655525,0.407432381352919
"3-93","3",183.229200351277,0.259432888769879
"3-94","3",184.268125024877,0.215332381137159
"3-95","3",185.763577945015,0.177423956031816
"3-96","3",186.396851702632,0.191441154455788
"3-97","3",189.774162706846,0.368757706594806
"3-98","3",190.866083721971,0.41633809920495
"3-99","3",191.422081198534,0.304600156597189
"3-100","3",191.84885325879,0.289905990532134
"3-101","3",195.593388610712,0.251033130511132
"3-102","3",196.211962467836,0.243687763711932
"3-103","3",197.071230233548,0.302645005296654
"3-104","3",206.442074563849,0.421969358694696
"3-105","3",208.223716249192,0.486339726302504
"3-106","3",213.617651598941,0.614922614356146
"3-107","3",213.948037874261,0.597164848244574
"3-108","3",213.948037974261,0.597164848993998
"3-109","3",213.948038074261,0.597164849817091
"3-110","3",213.948038174261,0.597164851174966
"3-111","3",213.948038274261,0.597164852162678
"4-0","4",0,0.989492174114275
"4-1","4",1.00000002822922e-07,0.989492174637235
"4-2","4",2.00000005645844e-07,0.989492175104715
"4-3","4",3.00000008468766e-07,0.989492174678162
"4-4","4",0.608847472199451,0.941410912677384
"4-5","4",13.5944442068315,1.61358509741058
"4-6","4",14.0090536579173,1.68181915019341
"4-7","4",14.9138524184864,1.89845878233609
"4-8","4",14.9138525184864,1.89845881129804
"4-9","4",16.7303238928743,2.34739439636724
"4-10","4",23.9271353476871,2.25003634320274
"4-11","4",23.9271354476871,2.25003633921642
"4-12","4",40.8053622734178,2.36912685204061
"4-13","4",40.8053623734178,2.3691268583334
"4-14","4",48.4255574384716,3.30990342214318
"4-15","4",49.5186097372374,3.09486572301648
"4-16","4",53.4508300894509,3.54490508851723
"4-17","4",61.200824145797,4.4279889117488
"4-18","4",61.200824245797,4.42798891605162
"4-19","4",61.200824345797,4.42798891693747
"4-20","4",61.2223818756305,4.42145029391122
"4-21","4",62.2676489540195,4.08340339456845
"4-22","4",66.6317220105615,4.57782775089345
"4-23","4",66.8751975725685,4.66945876335922
"4-24","4",69.1055617396815,5.23826533790634
"4-25","4",76.0702511605677,5.32619980644904
"4-26","4",76.0702512605677,5.3261998644266
"4-27","4",76.3952824680347,5.7180733975938
"4-28","4",76.4712342378719,5.75756926094618
"4-29","4",77.6036737902157,5.85090307371411
"4-30","4",93.082461654305,6.27312825052741
"4-31","4",97.9675839098477,7.99204976026067
"4-32","4",102.471283586656,8.41703300281824
"4-33","4",102.730182042823,8.31347300441121
"4-34","4",102.85258720698,8.30083652340363
"4-35","4",108.565682116846,5.46680850351004
"4-36","4",108.565682216846,5.4668084598743
"4-37","4",111.893226704011,6.30451019757493
"4-38","4",113.604810309191,5.89294179665649
"4-39","4",126.196076203573,3.96039228813606
"4-40","4",128.9904147743,3.04042473167283
"4-41","4",129.624443035985,2.70514863944754
"4-42","4",129.624443135985,2.70514857213038
"4-43","4",130.007828250942,2.56033719693914
"4-44","4",130.443476880511,2.5584185279231
"4-45","4",138.977039125604,1.06741483157657
"4-46","4",143.721976862874,0.726199298160282
"4-47","4",150.944642103444,0.336274981760653
"4-48","4",156.591230633511,0.232330886753516
"4-49","4",157.290037309299,0.223570933329029
"4-50","4",157.459729039603,0.273817046041586
"4-51","4",158.842031566359,0.288068585280598
"4-52","4",161.452524695386,0.223684658225466
"4-53","4",161.726443217001,0.231987598782325
"4-54","4",161.980292623449,0.207464680937846
"4-55","4",162.020280983805,0.209664118615365
"4-56","4",162.020281083805,0.209664116632666
"4-57","4",162.020281183805,0.209664118418914
"4-58","4",163.273039062887,0.346243662440429
"4-59","4",163.952219710385,0.396306868476131
"4-60","4",165.571672087365,0.482071005360922
"4-61","4",166.947531597545,0.500011650057786
"4-62","4",167.941495668907,0.485205183038488
"4-63","4",167.941505160469,0.485202765395115
"4-64","4",168.136673430843,0.416893373436324
"4-65","4",168.501493135081,0.435859785559842
"4-66","4",171.133856499408,0.330973320496014
"4-67","4",172.869047061648,0.3659028264683
"4-68","4",173.243375594984,0.283164032405693
"4-69","4",180.45120940772,0.424607310584179
"4-70","4",187.994204274671,0.353775324707385
"4-71","4",190.215809900699,0.249010924810136
"4-72","4",190.280347655911,0.238353474561336
"4-73","4",190.280347755911,0.238353476845077
"4-74","4",191.271463858488,0.39519872699293
"4-75","4",191.391888749931,0.426642907139467
"4-76","4",193.700716513352,0.461705561113376
"4-77","4",211.695496325236,0.541737960365026
"4-78","4",213.0125874707,0.622615687928374
"4-79","4",214.617985228436,0.721663138751865
"4-80","4",216.647097509915,0.849040637003782
"4-81","4",216.827356346894,0.925568136904985
"4-82","4",220.724183210245,1.23450452731595
"4-83","4",229.073770771488,1.61994901825892
"4-84","4",232.869581050591,1.33496911829116
"4-85","4",233.50234588951,1.21208616795411
"4-86","4",236.71387473992,1.52145235582702
"4-87","4",237.20914840605,1.63116929159969
"4-88","4",237.240378861036,1.60454096186277
"4-89","4",237.240378961036,1.60454096207741
"4-90","4",237.240379061036,1.60454096233934
"4-91","4",237.240379161036,1.60454096218655
"5-0","5",0,0.214605603458949
"5-1","5",1.00000002822922e-07,0.214605602770462
"5-2","5",2.00000005645844e-07,0.214605601472613
"5-3","5",3.00000008468766e-07,0.214605599945571
"5-4","5",0.726071802155513,0.110884017776698
"5-5","5",2.97855642623565,0.0194856174639426
"5-6","5",3.19172158618366,0.0208848530683099
"5-7","5",6.9167040839545,0.141360296815037
"5-8","5",8.90137007951131,0.371812826992937
"5-9","5",8.90137017951131,0.37181281539506
"5-10","5",8.90137027951132,0.371812803783541
"5-11","5",8.97279550071272,0.369232535961601
"5-12","5",9.80935825262812,0.362393816333679
"5-13","5",10.6782815389292,0.380759275123637
"5-14","5",18.9978561962795,0.125316391591696
"5-15","5",20.1206778580784,0.101920045496627
"5-16","5",20.1206779580784,0.101920052613423
"5-17","5",21.191699598472,0.13092049736224
"5-18","5",22.2357309186535,0.186722885850031
"5-19","5",24.2419976799144,0.206983323935674
"5-20","5",24.5853292245963,0.175674316048571
"5-21","5",25.226935064402,0.307995053878585
"5-22","5",25.3395413664808,0.309373934236646
"5-23","5",27.1837648404469,0.436502408399974
"5-24","5",34.0938848063306,0.885110757843904
"5-25","5",42.4817680938058,1.7501471593132
"5-26","5",46.6551110751087,1.60636495535073
"5-27","5",48.8439700711182,1.45483528280056
"5-28","5",50.8656364105744,1.98817439064896
"5-29","5",50.8681081490305,1.98891178841586
"5-30","5",50.9097986601752,1.90780448274654
"5-31","5",55.3893755850778,1.09165158095038
"5-32","5",57.8081090193572,0.744757541418949
"5-33","5",66.9315901406697,0.179933882489422
"5-34","5",67.6760999567643,0.148779127094713
"5-35","5",72.689507677857,0.141101005773635
"5-36","5",76.47774334739,0.0821775661597712
"5-37","5",76.6438445075623,0.0758552773540941
"5-38","5",83.318727108811,0.153359357826957
"5-39","5",83.3488244519024,0.170284051985618
"5-40","5",85.289750042963,0.0899339616198631
"5-41","5",88.117435095156,0.1346470118242
"5-42","5",88.4237003535396,0.073638733970256
"5-43","5",88.553990394118,0.0716693567410402
"5-44","5",88.553990494118,0.0716693582980952
"5-45","5",88.553990594118,0.0716693601834777
"5-46","5",93.0150457247147,0.0463267015265956
"5-47","5",93.0150458247147,0.0463267021841602
"5-48","5",108.151675491758,0.332828174669885
"5-49","5",110.085500879792,0.253719220088897
"5-50","5",110.72858627318,0.314343996888056
"5-51","5",111.633558716287,0.35924669405631
"5-52","5",112.602778869567,0.241285348667589
"5-53","5",113.461619435248,0.187690752860362
"5-54","5",113.749950990682,0.228677709327712
"5-55","5",123.977194120824,0.891702366287973
"5-56","5",127.986180898278,0.765941657020448
"5-57","5",130.142936456491,0.701887209467714
"5-58","5",131.424596720641,0.614304078244459
"5-59","5",132.023053424838,0.677976696812038
"5-60","5",132.476007294413,0.922061781515367
"5-61","5",132.79672268305,1.14995453633765
"5-62","5",135.035119224339,1.32808357227441
"5-63","5",136.062303417763,1.23313264700391
"5-64","5",136.062303517763,1.23313263843011
"5-65","5",138.494247932238,0.78992050922443
"5-66","5",139.009201476338,0.856848252944474
"5-67","5",141.474474651975,1.17188877297849
