"","chr","pos","lod"
"1-68","1",135.839226024482,0.893361355695561
"1-69","1",138.826075264339,0.96104595779525
"1-70","1",139.702512851049,0.959256011902653
"1-71","1",141.434815923914,0.852524496106525
"1-72","1",152.717213768306,0.911084655664581
"1-73","1",155.511149327558,1.06738967080946
"1-74","1",155.641538089518,1.06810820909823
"1-75","1",155.641538189518,1.06810819700468
"1-76","1",159.89645043758,0.60261772727381
"1-77","1",159.89645053758,0.602617729619851
"1-78","1",160.476973242501,0.600607866544124
"1-79","1",164.242251352082,0.477544068524821
"1-80","1",164.611153622583,0.456124119057222
"1-81","1",168.520975698303,0.594510940760301
"1-82","1",169.949186282196,0.639099039321536
"1-83","1",175.943071009852,0.390361678334102
"1-84","1",181.291939545951,0.0705478263294026
"1-85","1",185.934838221133,0.584709757057681
"1-86","1",191.738942148555,1.79970500334093
"1-87","1",192.111503823331,1.79086847020881
"1-88","1",193.441932234661,1.75360584368354
"1-89","1",194.320874335668,1.67184838848107
"1-90","1",201.464820504669,3.66639189294165
"1-91","1",201.58502212761,3.54850178584547
"1-92","1",203.217987999019,4.31592980183086
"1-93","1",210.329573744811,4.19472175558258
"1-94","1",216.76113093841,2.79746210997382
"1-95","1",216.76113103841,2.79746209542827
"1-96","1",216.92555274618,2.77354047310791
"1-97","1",217.154035437729,2.74029577710189
"1-98","1",217.865648117151,2.63685044511885
"1-99","1",217.918342773279,2.62374034183495
"1-100","1",219.251765647124,2.34131291610993
"1-101","1",220.707477767305,2.20163928774809
"1-102","1",221.15645433834,2.15952803561186
"1-103","1",222.586867969481,2.4057109361861
"1-104","1",222.586868069481,2.40571094627467
"1-105","1",224.647656497255,2.13240882494438
"1-106","1",226.550039439405,1.86978997518918
"1-107","1",229.217704736413,1.49509219062338
"1-108","1",231.140248443402,1.23015567444691
"1-109","1",231.140248543402,1.23015566975346
"1-110","1",234.71837066216,0.891049315087002
"1-111","1",242.856006180598,0.475433147510557
"1-112","1",250.701184918887,0.893784826457704
"1-113","1",250.745785013225,0.892390443122167
"1-114","1",254.557931310617,0.728063182549704
"1-115","1",259.649536418309,0.447320025674344
"1-116","1",260.181778079498,0.494547115687055
"1-117","1",260.754969801831,0.478783157545422
"1-118","1",267.601399059721,0.825743247417904
"1-119","1",267.601399159721,0.825743246726233
"1-120","1",268.500640525381,0.818864705117903
"1-121","1",270.135781695719,0.803548596789369
"1-122","1",271.916509176355,0.783715154001129
"1-123","1",273.437284910679,0.722665458036317
"1-124","1",278.136995696967,0.295423094769831
"1-125","1",282.268879051197,0.078163258168388
"1-126","1",288.650970960522,0.554173565999008
"1-127","1",296.208600837785,1.65459485698921
"1-128","1",296.208600937785,1.65459486078544
"1-129","1",296.280626993565,1.6583716470368
"1-130","1",296.638326234875,1.6770753389842
"1-131","1",300.446291597437,2.34753303580283
"1-132","1",305.872941474524,2.35208020138816
"1-133","1",306.871595274067,2.28063259803503
"1-134","1",313.858723416356,1.75994851885253
"1-135","1",318.362924532865,1.54027962582404
"1-136","1",329.192404705153,2.70795825995083
"1-137","1",329.326227176687,2.70910868338615
"1-138","1",330.294343399659,2.72975315537769
"1-139","1",334.322333999469,2.72818439263847
"1-140","1",339.885604855318,2.78886767010408
"1-141","1",344.532178020034,2.86804764872386
"1-142","1",345.129514340631,2.5151801685256
"1-143","1",345.129514440631,2.51518006319566
"1-144","1",345.324439845323,2.48161698192007
"1-145","1",347.229885969739,2.2074932542223
"1-146","1",350.401351671441,1.17976358146825
"1-147","1",369.700357669775,0.557854891534589
"1-148","1",371.072724637205,0.948202965195378
"1-149","1",371.159440766748,0.956037647903031
"1-150","1",371.375036623137,0.975245947093299
"1-151","1",371.431540043249,0.980216135518731
"1-152","1",371.716335772876,1.00485810896043
"1-153","1",371.866867920213,1.01760472184242
"1-154","1",374.395629459417,1.32882777457871
"1-155","1",380.215588460527,1.43463305465502
"1-156","1",388.71391725336,2.35883695309167
"1-157","1",391.798191523426,2.59124804982093
"1-158","1",392.545170451276,2.64360364603999
"1-159","1",393.182895523757,2.68666881732543
"1-160","1",393.359206676719,2.69447183867533
"1-161","1",393.734862380577,2.71065774374802
"1-162","1",393.901008040166,2.72828637023804
"1-163","1",394.212568502746,2.7607673369007
"1-164","1",394.732740896094,2.81327868780954
"1-165","1",395.076216996728,2.83582329774163
"1-166","1",395.219795138867,2.8448414391969
"1-167","1",396.429311474476,2.91109180563444
"1-168","1",397.459173823187,2.95345225430174
"1-169","1",400.283987088671,2.94227172942647
"1-170","1",401.700994945382,2.97399515736788
"1-171","1",407.558457939333,2.55233256439124
"1-172","1",418.338777341221,1.88056804988582
"1-173","1",422.081615389492,1.55670978338958
"1-174","1",422.154918578579,1.55025236046822
"1-175","1",424.05188418303,1.44537538086388
"1-176","1",424.240757835649,1.43758204112328
"1-177","1",430.509845043422,0.722951098293379
"1-178","1",447.790245513768,0.545918640109903
"1-179","1",448.678055989321,0.597654697866801
"1-180","1",448.895087879308,0.610157452270414
"1-181","1",449.072893538323,0.620349703561715
"1-182","1",449.938702148869,0.704423543862049
"1-183","1",457.38009364253,1.26163884784046
"1-184","1",459.881496083781,1.58098228243352
"1-185","1",460.510176619962,1.79436201780254
"1-186","1",463.3020816681,2.13542552260014
"1-187","1",464.204449334592,1.95642129705311
"1-188","1",466.876703126201,1.2428666277533
"1-189","1",467.034309663794,1.20240434009429
"1-190","1",477.435041791035,0.42010990316021
"1-191","1",480.641421574161,0.854264222066377
"1-192","1",480.792421304249,0.834539712490823
"1-193","1",480.851566753873,0.844676941471334
"1-194","1",481.113740312686,0.885706453922467
"1-195","1",481.113740412686,0.885706453075272
"1-196","1",481.113740512686,0.885706451926126
"1-197","1",481.113740612686,0.885706452266277
"2-0","2",0,0.681639572400854
"2-1","2",1.00000002822922e-07,0.681639571100732
"2-2","2",2.00000005645844e-07,0.681639569813797
"2-3","2",3.00000008468766e-07,0.681639568627816
"2-4","2",0.0793716391980757,0.680914084506185
"2-5","2",19.6058375641816,0.803226681008709
"2-6","2",19.9643289943956,0.802282900754562
"2-7","2",22.5432532646619,0.791156493720337
"2-8","2",23.13978308456,0.786822771891366
"2-9","2",23.13978318456,0.786822771127845
"2-10","2",23.9287289730396,0.780465464034023
"2-11","2",24.0149084984542,0.780201102729279
"2-12","2",24.0149085984542,0.780201102423689
"2-13","2",24.339752779971,0.776942234940634
"2-14","2",24.4302226077941,0.775620197134231
"2-15","2",32.5596743039616,0.594805790888131
"2-16","2",40.2853443695064,0.422338763151856
"2-17","2",42.3200224731242,0.365893693716316
"2-18","2",42.3628327536694,0.36301417845516
"2-19","2",43.394054514179,0.300792916286355
"2-20","2",44.0962634007963,0.262412039607625
"2-21","2",51.7943184882529,0.104210633943239
"2-22","2",57.2847811077319,0.428639912357085
"2-23","2",58.1609598770538,0.527587089453846
"2-24","2",66.8090039243909,1.33407543187241
"2-25","2",67.4344822851988,1.36138585485105
"2-26","2",67.8510192903773,1.41491156666643
"2-27","2",68.3630703631708,1.50172791678915
"2-28","2",68.7472765729369,1.52339501401639
"2-29","2",69.7033937620613,1.61761342512955
"2-30","2",70.7604149878928,1.76486928735721
"2-31","2",72.7969849926557,1.96239904362983
"2-32","2",87.5507091923937,1.11744654756103
"2-33","2",90.3792742870723,1.11375661957845
"2-34","2",95.290918443004,1.44696182817233
"2-35","2",95.8360307642787,1.56866545514595
"2-36","2",96.0696956178939,1.64857312763343
"2-37","2",97.7342812172307,1.67711346826081
"2-38","2",99.8333009126441,1.83078665206267
"2-39","2",115.179829156773,0.228923626964388
"2-40","2",117.051885446349,0.165182538374665
"2-41","2",119.002535824726,0.139435848368521
"2-42","2",119.574226134011,0.131505711171485
"2-43","2",121.606795548966,0.104514881108116
"2-44","2",126.96606640265,0.111303587641032
"2-45","2",139.449796612191,0.0866387745022621
"2-46","2",140.048773724775,0.0798400399294223
"2-47","2",143.120225186024,0.0468564575371602
"2-48","2",144.259873824849,0.0370809051260039
"2-49","2",145.313777361186,0.0300297235212383
"2-50","2",145.313777461186,0.0300297229528041
"2-51","2",145.406054698965,0.0294364763140038
"2-52","2",145.4500621749,0.0291605085731135
"2-53","2",145.4500622749,0.0291605067500313
"2-54","2",146.947494522661,0.0338140757953624
"2-55","2",149.510028826179,0.0695677697576684
"2-56","2",154.233449798027,0.149608628270471
"2-57","2",155.443984239635,0.14032495536776
"2-58","2",158.77448490823,0.200016642228093
"2-59","2",158.77448500823,0.200016645200776
"2-60","2",166.532019722063,0.346524616562419
"2-61","2",167.669132406386,0.427361036327966
"2-62","2",178.259183776733,0.298145287425541
"2-63","2",181.237932344245,0.583547867631751
"2-64","2",183.741155990879,0.623039457550931
"2-65","2",185.168644032779,0.619821468863393
"2-66","2",185.253876747414,0.619609225748718
"2-67","2",188.525091395536,0.609731673536771
"2-68","2",190.073310107064,0.609257600349338
"2-69","2",191.071112184799,0.608732375440468
"2-70","2",191.470067451019,0.654533530209847
"2-71","2",191.66841978128,0.684936532061329
"2-72","2",192.057530023588,0.715475048630651
"2-73","2",192.37989796581,0.730359311191478
"2-74","2",192.479642450538,0.734928161591142
"2-75","2",194.16957707569,0.753394491940981
"2-76","2",196.413256636761,0.78234107768003
"2-77","2",196.522932798568,0.783545081968896
"2-78","2",197.266118395136,0.791189022653271
"2-79","2",199.459484555303,0.809732994524893
"2-80","2",199.834866172683,0.812170735463951
"2-81","2",201.40302956059,0.820041090424638
"2-82","2",201.56007878645,0.82186798916382
"2-83","2",201.735208838357,0.8238687838234
"2-84","2",203.298137775077,0.839983842127367
"2-85","2",205.615631514478,0.857785602479453
"2-86","2",205.799472362906,0.858867640710287
"2-87","2",205.83691310578,0.859076056179219
"2-88","2",206.82933260754,0.863851807093852
"2-89","2",208.563681721531,0.868588507046752
"2-90","2",208.563681821531,0.868588507179538
"2-91","2",209.053008523171,0.869055303138794
"2-92","2",210.821713386864,0.860054284678426
"2-93","2",211.957682375372,0.853439747377706
"2-94","2",212.332652459179,0.838487984021867
"2-95","2",212.496809562189,0.838072299537544
"2-96","2",212.496809662189,0.838072299136002
"2-97","2",212.766830282435,0.870130149188753
"2-98","2",216.055715521206,1.28132071597202
"2-99","2",220.644009895763,1.25983148292016
"2-100","2",234.449879074391,0.753205137578789
"2-101","2",234.948173403649,0.745214721066077
"2-102","2",234.948173503649,0.74521471945036
"2-103","2",235.55048433649,0.660776634202648
"2-104","2",237.545619953834,0.62685300796602
"2-105","2",238.042698115512,0.618101366209885
"2-106","2",238.127649027287,0.616593052758162
"2-107","2",239.525079485094,0.450053877793835
"2-108","2",249.823019933912,0.0213864786683189
"2-109","2",250.138118666568,0.0238748360065983
"2-110","2",251.468321647764,0.0102197457563307
"2-111","2",253.91514253852,0.0445051611832241
"2-112","2",256.415736781921,0.159720493611985
"2-113","2",264.726437262051,0.83095822992027
"2-114","2",264.944306417644,0.912303630666884
"2-115","2",269.325367628796,1.09208208552263
"2-116","2",275.099819316916,0.708020367286281
"2-117","2",275.653201853746,0.701030688025639
"2-118","2",278.403236280242,0.676157773059458
"2-119","2",280.05660293841,0.671538715894258
"2-120","2",280.231474009313,0.671612403815743
"2-121","2",281.22044545954,0.674314240759031
"2-122","2",281.22044555954,0.674314241234697
"2-123","2",282.457099273202,0.683706608262128
"2-124","2",282.895277465936,0.688801079953009
"2-125","2",282.949900368951,0.689482340925224
"2-126","2",290.021546136527,0.631624247070704
"2-127","2",298.187865434477,1.38002428330856
"2-128","2",299.850983462826,1.39858174873643
"2-129","2",301.202903164611,1.4981099767474
"2-130","2",301.891711294181,1.48130799965202
"2-131","2",308.516175868837,0.770990999611513
"2-132","2",311.100670666407,0.846496304271113
"2-133","2",311.235595416157,0.847701526406127
"2-134","2",311.629562956209,0.850971553935779
"2-135","2",311.641157349389,0.850029487667143
"2-136","2",321.334157441859,1.1602728064604
"2-137","2",321.620803153848,1.19196835182947
"2-138","2",327.259958763395,1.77795461887308
"2-139","2",327.259959263586,1.77795465472627
"2-140","2",330.861326047192,1.9187683221121
"2-141","2",331.318305148727,1.8113632945915
"2-142","2",333.583534964871,1.65769024308293
"2-143","2",333.720276623659,1.65805342781823
"2-144","2",333.937865739449,1.65862740403236
"2-145","2",334.236095123723,1.65940465290032
"2-146","2",334.305835055788,1.65958484064595
"2-147","2",334.305835155788,1.65958484090879
"2-148","2",334.305835255788,1.65958484193879
"2-149","2",334.305835355788,1.65958484447583
"2-150","2",334.305835455788,1.65958484349449
"3-0","3",0,0.114023247468594
"3-1","3",1.00000002822922e-07,0.114023247383557
"3-2","3",2.00000005645844e-07,0.114023247302157
"3-3","3",3.00000008468766e-07,0.114023247005662
"3-4","3",2.34386754748109,0.0546762374219725
"3-5","3",4.73827913317115,0.0546991484488899
"3-6","3",5.26533292582338,0.054222254391334
"3-7","3",5.94664621089757,0.053349732724655
"3-8","3",6.93667458675291,0.0515827384388103
"3-9","3",8.2829585411961,0.0482983314218473
"3-10","3",9.5417229674281,0.0444333119953626
"3-11","3",10.66103429221,0.0404975811238728
"3-12","3",14.7903799863066,0.0250330337216838
"3-13","3",15.8463307904855,0.0323997808354761
"3-14","3",16.7520104301008,0.0435762713173062
"3-15","3",16.9221159063121,0.0478213515293646
"3-16","3",19.4243071165717,0.0657965581158351
"3-17","3",22.4462675776796,0.0920463707357158
"3-18","3",26.6287901076038,0.0803909086162093
"3-19","3",28.3658410267059,0.0778405547689545
"3-20","3",28.4367687366438,0.0784571687922835
"3-21","3",30.4100475087876,0.0965160735295285
"3-22","3",30.5174883405592,0.0975484033856446
"3-23","3",35.5051500543565,0.150611429105993
"3-24","3",36.3078451442821,0.16001593308556
"3-25","3",36.4827993276408,0.162094538708061
"3-26","3",40.8481616194991,0.216961070016623
"3-27","3",41.4005287001519,0.224269911571355
"3-28","3",45.1792328340654,0.27600322620583
"3-29","3",46.2164657895456,0.269040911815409
"3-30","3",46.3428689328512,0.268912921339961
"3-31","3",47.327271035273,0.268575954540665
"3-32","3",47.9918653076963,0.269023072311938
"3-33","3",50.2780973723995,0.274878831673959
"3-34","3",52.5790596770828,0.287788487959006
"3-35","3",55.326788165287,0.311974310249752
"3-36","3",55.7411990517243,0.316015200810398
"3-37","3",55.9141009102202,0.319519248029792
"3-38","3",57.7583410361628,0.341018161244847
"3-39","3",58.2539770079494,0.340216982160655
"3-40","3",62.3367033836403,0.326917342355046
"3-41","3",66.0680024550699,0.304723546727018
"3-42","3",66.6367610656186,0.300548691721815
"3-43","3",67.7438468612397,0.291855066495827
"3-44","3",68.4247136516267,0.28614763017049
"3-45","3",68.9142418431057,0.281879965374628
"3-46","3",69.3265911646688,0.278181352304728
"3-47","3",71.0654060347358,0.261591804045565
"3-48","3",72.317406817456,0.248725761528021
"3-49","3",72.7176005648945,0.244464204709857
"3-50","3",75.3797776005386,0.147050862159631
"3-51","3",83.1209727815377,0.139364505212143
"3-52","3",87.2794321045945,0.316388586854373
"3-53","3",89.7080756843524,0.337638786117623
"3-54","3",90.5562431916386,0.353104952863305
"3-55","3",93.6393363396286,0.342283097527343
"3-56","3",96.6441364810461,0.343753317342362
"3-57","3",96.7409972045747,0.343659466039753
"3-58","3",97.1293593548931,0.343198602316988
"3-59","3",97.2508342061518,0.343026923267644
"3-60","3",98.798740414685,0.339730626636538
"3-61","3",99.2176824188093,0.338498488868481
"3-62","3",99.5694940510253,0.337357030324711
"3-63","3",101.544126273657,0.32924926373471
"3-64","3",101.544126373657,0.329249263248585
"3-65","3",102.056916808781,0.326703637783794
"3-66","3",106.390747360119,0.393697742928452
"3-67","3",122.657044144906,0.547330205948128
"3-68","3",123.415657538662,0.553264052310169
"3-69","3",125.086994513104,0.561320012029228
"3-70","3",125.110514758087,0.561387260594984
"3-71","3",125.110514858087,0.56138726017798
"3-72","3",127.937237928549,0.346027776458413
"3-73","3",129.513293132784,0.213897883929803
"3-74","3",129.589936222572,0.217387731230701
"3-75","3",129.825399200332,0.230597513728753
"3-76","3",136.218228336434,0.339414485938505
"3-77","3",141.665070511376,0.600358134855469
"3-78","3",152.364362102071,1.19924849501058
"3-79","3",152.379789123276,1.19964840120383
"3-80","3",152.637240704193,1.20630069329945
"3-81","3",153.297730023792,1.22317508151082
"3-82","3",156.639280751239,1.25774141671945
"3-83","3",157.646001183223,1.26954599545115
"3-84","3",157.875520284794,1.27231090472651
"3-85","3",157.875520384794,1.27231090593705
"3-86","3",159.56196672937,1.57657131481346
"3-87","3",166.731039726535,1.81315530037546
"3-88","3",166.731041226705,1.81315521486431
"3-89","3",180.464991637279,1.1362736944634
"3-90","3",180.925148971461,1.07227134276127
"3-91","3",181.413588747607,1.00567970731527
"3-92","3",182.581411655525,0.853344901760011
"3-93","3",183.229200351277,0.7792216374296
"3-94","3",184.268125024877,0.722752813973329
"3-95","3",185.763577945015,0.648383549422761
"3-96","3",186.396851702632,0.619558073748976
"3-97","3",189.774162706846,0.495619904607793
"3-98","3",190.866083721971,0.467008310475194
"3-99","3",191.422081198534,0.454668267486795
"3-100","3",191.84885325879,0.441499245931027
"3-101","3",195.593388610712,0.232374518213874
"3-102","3",196.211962467836,0.216511062053996
"3-103","3",197.071230233548,0.217110332888296
"3-104","3",206.442074563849,0.736626284018257
"3-105","3",208.223716249192,0.697722367072856
"3-106","3",213.617651598941,0.67326225870238
"3-107","3",213.948037874261,0.683461063661071
"3-108","3",213.948037974261,0.683461063169489
"3-109","3",213.948038074261,0.683461062661536
"3-110","3",213.948038174261,0.683461063457798
"3-111","3",213.948038274261,0.683461063792947
"4-0","4",0,0.0959462702430756
"4-1","4",1.00000002822922e-07,0.0959462699493088
"4-2","4",2.00000005645844e-07,0.0959462696000628
"4-3","4",3.00000008468766e-07,0.0959462692503621
"4-4","4",0.608847472199451,0.108573266505118
"4-5","4",13.5944442068315,0.031989040456665
"4-6","4",14.0090536579173,0.0433627872198485
"4-7","4",14.9138524184864,0.0532906687349168
"4-8","4",14.9138525184864,0.0532906723724409
"4-9","4",16.7303238928743,0.103141859592142
"4-10","4",23.9271353476871,0.0625203657500606
"4-11","4",23.9271354476871,0.0625203675263037
"4-12","4",40.8053622734178,1.75482472672684
"4-13","4",40.8053623734178,1.7548247369773
"4-14","4",48.4255574384716,1.99694393960499
"4-15","4",49.5186097372374,2.05727782449094
"4-16","4",53.4508300894509,2.36174760723861
"4-17","4",61.200824145797,1.58502031137186
"4-18","4",61.200824245797,1.58502030772524
"4-19","4",61.200824345797,1.58502055722192
"4-20","4",61.2223818756305,1.63901023626295
"4-21","4",62.2676489540195,1.86699827775647
"4-22","4",66.6317220105615,2.9006980902177
"4-23","4",66.8751975725685,2.82325862518246
"4-24","4",69.1055617396815,2.98174091370129
"4-25","4",76.0702511605677,2.19637682657731
"4-26","4",76.0702512605677,2.19637678700292
"4-27","4",76.3952824680347,2.09109270819999
"4-28","4",76.4712342378719,2.11418689281345
"4-29","4",77.6036737902157,2.33730945951856
"4-30","4",93.082461654305,2.36466048652619
"4-31","4",97.9675839098477,1.43192031625222
"4-32","4",102.471283586656,1.19702075571786
"4-33","4",102.730182042823,1.18291082517499
"4-34","4",102.85258720698,1.17468410878882
"4-35","4",108.565682116846,1.04900261083185
"4-36","4",108.565682216846,1.04900260306795
"4-37","4",111.893226704011,0.989158186152963
"4-38","4",113.604810309191,1.0244407236969
"4-39","4",126.196076203573,1.17814594543643
"4-40","4",128.9904147743,1.35238883472812
"4-41","4",129.624443035985,1.14307357820053
"4-42","4",129.624443135985,1.14307358425094
"4-43","4",130.007828250942,1.16525035160521
"4-44","4",130.443476880511,1.18603983484854
"4-45","4",138.977039125604,1.58463949408133
"4-46","4",143.721976862874,0.587188387646165
"4-47","4",150.944642103444,0.472325899903353
"4-48","4",156.591230633511,0.535485184399477
"4-49","4",157.290037309299,0.595766972223828
"4-50","4",157.459729039603,0.597104203126037
"4-51","4",158.842031566359,0.608256961197185
"4-52","4",161.452524695386,0.62998172098014
"4-53","4",161.726443217001,0.63226338094637
"4-54","4",161.980292623449,0.63437230263844
"4-55","4",162.020280983805,0.634703934892059
"4-56","4",162.020281083805,0.634703935723337
"4-57","4",162.020281183805,0.634703936550068
"4-58","4",163.273039062887,0.644978342020295
"4-59","4",163.952219710385,0.650419573522868
"4-60","4",165.571672087365,0.662844642114578
"4-61","4",166.947531597545,0.672581100981915
"4-62","4",167.941495668907,0.679012409550978
"4-63","4",167.941505160469,0.679012468219753
"4-64","4",168.136673430843,0.680207382516528
"4-65","4",168.501493135081,0.688903000802384
"4-66","4",171.133856499408,0.846494177877958
"4-67","4",172.869047061648,0.913196546629024
"4-68","4",173.243375594984,0.926871195447802
"4-69","4",180.45120940772,1.64738059885804
"4-70","4",187.994204274671,2.52241767485566
"4-71","4",190.215809900699,1.8286666802951
"4-72","4",190.280347655911,1.81308428712873
"4-73","4",190.280347755911,1.81308426141049
"4-74","4",191.271463858488,1.64560598174876
"4-75","4",191.391888749931,1.63790720062025
"4-76","4",193.700716513352,1.736573625456
"4-77","4",211.695496325236,2.30222099621596
"4-78","4",213.0125874707,2.30938481702196
"4-79","4",214.617985228436,2.3952698885123
"4-80","4",216.647097509915,2.41568072221116
"4-81","4",216.827356346894,2.41270304073623
"4-82","4",220.724183210245,1.89094910194353
"4-83","4",229.073770771488,1.05706650461934
"4-84","4",232.869581050591,0.646708110652071
"4-85","4",233.50234588951,0.626098434097912
"4-86","4",236.71387473992,0.45739126311355
"4-87","4",237.20914840605,0.448583343132213
"4-88","4",237.240378861036,0.448456980909214
"4-89","4",237.240378961036,0.448456978986997
"4-90","4",237.240379061036,0.448456977051137
"4-91","4",237.240379161036,0.448456975232148
"5-0","5",0,0.0337476338640954
"5-1","5",1.00000002822922e-07,0.0337476336781037
"5-2","5",2.00000005645844e-07,0.0337476331319522
"5-3","5",3.00000008468766e-07,0.0337476327108561
"5-4","5",0.726071802155513,0.000458121281553758
"5-5","5",2.97855642623565,0.054257897489606
"5-6","5",3.19172158618366,0.0473193294778866
"5-7","5",6.9167040839545,0.0773237419002726
"5-8","5",8.90137007951131,0.108963370251786
"5-9","5",8.90137017951131,0.108963372108974
"5-10","5",8.90137027951132,0.108963373963888
"5-11","5",8.97279550071272,0.110294006764434
"5-12","5",9.80935825262812,0.12690826154585
"5-13","5",10.6782815389292,0.14000504481146
"5-14","5",18.9978561962795,0.365339628742277
"5-15","5",20.1206778580784,0.343805733411955
"5-16","5",20.1206779580784,0.343805733261888
"5-17","5",21.191699598472,0.35685237560574
"5-18","5",22.2357309186535,0.37256362786411
"5-19","5",24.2419976799144,0.410856401170804
"5-20","5",24.5853292245963,0.418437672984055
"5-21","5",25.226935064402,0.433376795525874
"5-22","5",25.3395413664808,0.436100601740236
"5-23","5",27.1837648404469,0.484859507243073
"5-24","5",34.0938848063306,0.987018788524892
"5-25","5",42.4817680938058,2.06544081904349
"5-26","5",46.6551110751087,2.81777009067491
"5-27","5",48.8439700711182,2.57921829525958
"5-28","5",50.8656364105744,2.43921877377352
"5-29","5",50.8681081490305,2.43795259305307
"5-30","5",50.9097986601752,2.43537651986117
"5-31","5",55.3893755850778,1.68845175161505
"5-32","5",57.8081090193572,1.74023003516913
"5-33","5",66.9315901406697,1.1704402263731
"5-34","5",67.6760999567643,1.10578846174258
"5-35","5",72.689507677857,0.284420688469254
"5-36","5",76.47774334739,0.356475849825983
"5-37","5",76.6438445075623,0.342194830450353
"5-38","5",83.318727108811,0.339945206678749
"5-39","5",83.3488244519024,0.340236024936985
"5-40","5",85.289750042963,0.354791780062897
"5-41","5",88.117435095156,0.309452993965351
"5-42","5",88.4237003535396,0.304178862359549
"5-43","5",88.553990394118,0.301920942619745
"5-44","5",88.553990494118,0.30192094086533
"5-45","5",88.553990594118,0.301920939109095
"5-46","5",93.0150457247147,0.434246499722576
"5-47","5",93.0150458247147,0.434246503227314
"5-48","5",108.151675491758,0.705478602713811
"5-49","5",110.085500879792,0.632422682095239
"5-50","5",110.72858627318,0.517951352141154
"5-51","5",111.633558716287,0.505168334645077
"5-52","5",112.602778869567,0.494443618295008
"5-53","5",113.461619435248,0.486717877140109
"5-54","5",113.749950990682,0.484779952377721
"5-55","5",123.977194120824,0.670717409808276
"5-56","5",127.986180898278,0.885697880489715
"5-57","5",130.142936456491,0.901329869037909
"5-58","5",131.424596720641,0.856444017873855
"5-59","5",132.023053424838,0.832333565421322
"5-60","5",132.476007294413,0.815688521407537
"5-61","5",132.79672268305,0.803276415984328
"5-62","5",135.035119224339,0.703283668543918
"5-63","5",136.062303417763,0.686299205218347
"5-64","5",136.062303517763,0.686299203272029
"5-65","5",138.494247932238,0.622857645562362
"5-66","5",139.009201476338,0.605565504800325
"5-67","5",141.474474651975,0.552035964352399
"5-68","5",142.075799025286,0.536681333419892
"5-69","5",148.482241394528,0.36424426826261
