"","chr","pos","lod"
"1-112","1",250.677170261501,0.188483127325071
"1-113","1",250.721770355836,0.184731619115837
"1-114","1",254.533916652492,0.237756575987078
"1-115","1",259.625521759018,0.340687342996262
"1-116","1",260.157763420088,0.409016865998183
"1-117","1",260.730955142417,0.377866709628734
"1-118","1",267.577384398566,0.13081454948383
"1-119","1",267.577384498566,0.130814551325329
"1-120","1",268.476625864073,0.172296581486307
"1-121","1",270.111767034107,0.270003605648299
"1-122","1",271.892494514377,0.452069842384617
"1-123","1",273.413270248501,0.704913079030575
"1-124","1",278.1129810336,1.02074997296563
"1-125","1",282.244864387071,0.854306457616531
"1-126","1",288.626956294858,0.568025656970804
"1-127","1",296.184586170105,1.94664214155341
"1-128","1",296.184586270105,1.94664215942316
"1-129","1",296.256612325887,1.92351742792857
"1-130","1",296.614311567202,1.86079859869687
"1-131","1",300.42227692992,1.94408346033811
"1-132","1",305.848926806968,1.61051633414309
"1-133","1",306.847580606525,1.45294158119441
"1-134","1",313.834708748832,0.635470939349716
"1-135","1",318.338909865347,0.287287281901399
"1-136","1",329.168390037673,0.254397108964667
"1-137","1",329.302212509207,0.259091659827845
"1-138","1",330.270328732179,0.462243370036958
"1-139","1",334.298319331989,0.619247939419438
"1-140","1",339.86159018784,1.05790734529455
"1-141","1",344.508163352556,1.28033555284742
"1-142","1",345.105499673153,1.18193536480726
"1-143","1",345.105499773153,1.18193538477703
"1-144","1",345.300425177845,1.26145519925808
"1-145","1",347.205871302261,1.05039486075407
"1-146","1",350.377337003964,0.536896759652336
"1-147","1",369.676343002297,0.274591754330459
"1-148","1",371.048709969727,0.374054219362051
"1-149","1",371.13542609927,0.422103809067494
"1-150","1",371.351021955659,0.380661958729434
"1-151","1",371.407525375771,0.396377637544674
"1-152","1",371.692321105398,0.504893428899322
"1-153","1",371.842853252735,0.542789405205895
"1-154","1",374.37161479194,0.725236719081067
"1-155","1",380.191573793049,2.2384134753147
"1-156","1",388.689902585882,6.06265461171142
"1-157","1",391.774176855949,6.87739179290634
"1-158","1",392.521155783798,6.90140687079793
"1-159","1",393.158880856279,6.99776269156678
"1-160","1",393.335192009241,7.12260757377408
"1-161","1",393.710847713099,7.09918965973293
"1-162","1",393.876993372688,7.16950821531327
"1-163","1",394.188553835269,7.09748814303543
"1-164","1",394.708726228616,7.50284310902407
"1-165","1",395.05220232925,7.58640905042648
"1-166","1",395.195780471389,7.63076764815855
"1-167","1",396.405296806998,7.95226646905894
"1-168","1",397.435159155709,8.22687175915894
"1-169","1",400.259972421193,9.58085454533921
"1-170","1",401.676980277904,9.80723407039272
"1-171","1",407.534443271855,9.94210347530316
"1-172","1",418.314762673743,7.99779227292834
"1-173","1",422.057600722015,6.81670587135909
"1-174","1",422.130903911101,6.80664598917792
"1-175","1",424.027869515552,6.60943959438555
"1-176","1",424.216743168171,6.59199136441953
"1-177","1",430.485830375944,4.46807852156212
"1-178","1",447.76623084629,0.435746452933927
"1-179","1",448.654041321843,0.396349015477426
"1-180","1",448.87107321183,0.387702087278967
"1-181","1",449.048878870845,0.404036460881343
"1-182","1",449.914687481391,0.261452428231223
"1-183","1",457.356078975052,0.415840498365014
"1-184","1",459.857481416304,0.594105429224783
"1-185","1",460.486161952484,0.755224610024243
"1-186","1",463.278067000622,1.20444586116741
"1-187","1",464.180434667116,1.16664262295421
"1-188","1",466.852688458728,0.780167029592576
"1-189","1",467.010294996322,0.76823889339812
"1-190","1",477.411027123378,0.233689281618126
"1-191","1",480.617406906714,0.82687411927418
"1-192","1",480.768406636742,0.862495635351252
"1-193","1",480.827552086544,0.862194604150091
"1-194","1",481.089725645517,0.907733124273818
"1-195","1",481.089725745517,0.907733124514607
"1-196","1",481.089725845517,0.907733125025061
"1-197","1",481.089725945517,0.907733125711275
"1-198","1",481.089726045517,0.907733126511857
"2-0","2",0,1.68044742696293
"2-1","2",1.00000002822922e-07,1.68044742792063
"2-2","2",2.00000005645844e-07,1.68044742835218
"2-3","2",3.00000008468766e-07,1.6804474296946
"2-4","2",0.0793716391914538,1.6776973470644
"2-5","2",19.6058375653053,1.95161914710911
"2-6","2",19.9643289959627,1.88335459183327
"2-7","2",22.5432532637131,1.79033077452959
"2-8","2",23.139783083224,1.62134682103238
"2-9","2",23.139783183224,1.62134681040925
"2-10","2",23.9287289710859,1.54788180790956
"2-11","2",24.014908496433,1.5555407316549
"2-12","2",24.014908596433,1.55554073870735
"2-13","2",24.339752777683,1.61389461593217
"2-14","2",24.4302226054029,1.61150576519867
"2-15","2",32.5596743036064,1.33937407290387
"2-16","2",40.2853443490471,0.741323084282158
"2-17","2",42.320022477093,0.638340680680585
"2-18","2",42.3628327576237,0.640047084152002
"2-19","2",43.3940545199428,0.561913848935092
"2-20","2",44.0962634133221,0.513026035923531
"2-21","2",51.7943182698869,0.921940986330355
"2-22","2",57.2847812071495,1.47857568835298
"2-23","2",58.1609599312441,1.50346849366179
"2-24","2",66.8090043100904,0.823135515706099
"2-25","2",67.4344826915444,0.778448695261886
"2-26","2",67.8510197088937,0.623382523870987
"2-27","2",68.3630708041339,0.562759056169853
"2-28","2",68.7472770286965,0.486406571568295
"2-29","2",69.7033942615942,0.422930407156855
"2-30","2",70.7604155106497,0.387237756876175
"2-31","2",72.796985427916,0.317316740213755
"2-32","2",87.5507099569323,0.700544114756212
"2-33","2",90.3792743028171,0.96140055707383
"2-34","2",95.290918321675,1.70757186141464
"2-35","2",95.8360306431238,1.97656772123582
"2-36","2",96.0696955199941,1.91746649861761
"2-37","2",97.7342802911949,2.26284498982318
"2-38","2",99.8333024066047,2.7196497175471
"2-39","2",115.179836538515,0.190558243441956
"2-40","2",117.051913659307,0.129709979061772
"2-41","2",119.002610209832,0.2874052156169
"2-42","2",119.574248251194,0.325714783735293
"2-43","2",121.606975712487,0.672564639747179
"2-44","2",126.965545673114,0.983916866965728
"2-45","2",139.451173048422,0.261420921606259
"2-46","2",140.050148720949,0.215407619914913
"2-47","2",143.121777811912,0.159761824532552
"2-48","2",144.261460025208,0.171999617241681
"2-49","2",145.315445865247,0.14337282283168
"2-50","2",145.315445965247,0.143372802935346
"2-51","2",145.407730691908,0.109454423396983
"2-52","2",145.451741668171,0.122071081394097
"2-53","2",145.451741768171,0.12207107985364
"2-54","2",146.948815250719,0.113454507275037
"2-55","2",149.513391331876,0.115538622267422
"2-56","2",154.224217927806,0.531462982705989
"2-57","2",155.429789827123,0.709156239600134
"2-58","2",158.747889204779,0.503521716649857
"2-59","2",158.747889304779,0.503521709631968
"2-60","2",166.487589159998,0.988844750698263
"2-61","2",167.621562722889,1.0117304032342
"2-62","2",178.225843884444,1.24263573376197
"2-63","2",181.20301077175,1.22723106327612
"2-64","2",183.707364862833,1.06190227412526
"2-65","2",185.134836882438,0.749308057449525
"2-66","2",185.220094625251,0.74372660066183
"2-67","2",188.491838458029,0.551194684658412
"2-68","2",190.04026370693,0.384739871430384
"2-69","2",191.038204970859,0.361745928555365
"2-70","2",191.437213672919,0.368647528176098
"2-71","2",191.635592494179,0.358613622861412
"2-72","2",192.024755425642,0.387197454040006
"2-73","2",192.347166667874,0.329778386025737
"2-74","2",192.446924162744,0.350120630379024
"2-75","2",194.137095308944,0.450541418679904
"2-76","2",196.381111495101,0.554814659792783
"2-77","2",196.490802260146,0.563789689481382
"2-78","2",197.234071587233,0.5634546787403
"2-79","2",199.427779642103,0.546270565312625
"2-80","2",199.803203492157,0.592183533839716
"2-81","2",201.371597535234,0.808833617745449
"2-82","2",201.528667406345,0.771817889406748
"2-83","2",201.703819500959,0.795621992940141
"2-84","2",203.266968810217,1.05052342036151
"2-85","2",205.584808257189,0.978241271506704
"2-86","2",205.76867132194,0.966643533095976
"2-87","2",205.806116984929,0.968851059452163
"2-88","2",206.798665631665,0.997284201995171
"2-89","2",208.533270564824,0.899396020209906
"2-90","2",208.533270664824,0.899396010518785
"2-91","2",209.022657543141,0.853738127132374
"2-92","2",210.791620396077,0.858366276475635
"2-93","2",211.927739691661,1.17827950427045
"2-94","2",212.30274856505,1.17274350582966
"2-95","2",212.466924858562,1.16227165958344
"2-96","2",212.466924958562,1.16227168064347
"2-97","2",212.736967358724,1.23811762994819
"2-98","2",216.026950306236,1.30798926966918
"2-99","2",220.613629469149,1.53216127225846
"2-100","2",234.428256489933,0.861261682973009
"2-101","2",234.926570219718,0.847221162151072
"2-102","2",234.926570319718,0.847221173470643
"2-103","2",235.528944508794,1.01932932483783
"2-104","2",237.524782373046,1.23009203442894
"2-105","2",238.021925447866,1.25318278388704
"2-106","2",238.106878578045,1.2475218746024
"2-107","2",239.509023175128,1.37343278633557
"2-108","2",249.762182238924,0.619579035091192
"2-109","2",250.074301999948,0.645071685514495
"2-110","2",251.405169979971,0.808203325474096
"2-111","2",253.826874773319,0.859270542929835
"2-112","2",256.341952826041,0.819653851380963
"2-113","2",264.631053448671,1.03559251102115
"2-114","2",264.849968699929,1.11896175468701
"2-115","2",269.222341074163,1.30805992732689
"2-116","2",275.009309259376,1.39004647642605
"2-117","2",275.562458318084,1.59725777126846
"2-118","2",278.313418785132,1.53334547436612
"2-119","2",279.967151492747,1.16743343462144
"2-120","2",280.142065535436,1.1002598108721
"2-121","2",281.131281942342,0.859293073432582
"2-122","2",281.131282042342,0.85929308489699
"2-123","2",282.368253114156,1.21449545800442
"2-124","2",282.806538446826,1.32826266364896
"2-125","2",282.861176201693,1.34591189579623
"2-126","2",289.934686781896,1.25130427615545
"2-127","2",298.104849258882,1.78566575772788
"2-128","2",299.768339213565,2.31384363177767
"2-129","2",301.120712433528,1.98685852629364
"2-130","2",301.809644297841,1.7675680469556
"2-131","2",308.43692417339,1.34434432323405
"2-132","2",311.022004288579,1.02980580472695
"2-133","2",311.156970310294,1.09756639475199
"2-134","2",311.551052778577,1.20625683055891
"2-135","2",311.56264347013,1.21446460803418
"2-136","2",321.260662537492,1.22242730498829
"2-137","2",321.549005885636,1.21262521996323
"2-138","2",327.170967412814,1.31552379169466
"2-139","2",327.170967916349,1.31552373476029
"2-140","2",330.763271347225,0.858800030051498
"2-141","2",331.218244048354,0.847337075754012
"2-142","2",333.484264661618,0.489648094010818
"2-143","2",333.620977189089,0.453270748477053
"2-144","2",333.838575274774,0.420032458803689
"2-145","2",334.136799215694,0.432886472997552
"2-146","2",334.206539456672,0.434999407401165
"2-147","2",334.206539556672,0.434999407546456
"2-148","2",334.206539656672,0.434999407842497
"2-149","2",334.206539756672,0.434999408853173
"2-150","2",334.206539856672,0.434999408753129
"3-0","3",0,0.352401059649083
"3-1","3",1.00000002822922e-07,0.352401060411694
"3-2","3",2.00000005645844e-07,0.352401061293222
"3-3","3",3.00000008468766e-07,0.352401061654973
"3-4","3",2.34386754748109,0.578986994082697
"3-5","3",4.73827913317115,0.553581891185104
"3-6","3",5.26533292582338,0.526235668771278
"3-7","3",5.94664621089757,0.623191692527371
"3-8","3",6.93667458675291,0.652018083621215
"3-9","3",8.2829585411961,0.740013577975333
"3-10","3",9.5417229674281,0.768085548983663
"3-11","3",10.66103429221,0.845348829582008
"3-12","3",14.7903799863066,0.962960855758638
"3-13","3",15.8463307904855,1.18237654182917
"3-14","3",16.7520104301008,1.48582117650449
"3-15","3",16.9221159063121,1.5412864443656
"3-16","3",19.4243071165717,1.34635363321604
"3-17","3",22.4462675776796,1.31971374427053
"3-18","3",26.6287901076038,1.22933138998837
"3-19","3",28.3658410267059,1.14004990183139
"3-20","3",28.4367687366438,1.13720406265679
"3-21","3",30.4100475087876,1.27664647468464
"3-22","3",30.5174883405592,1.27731008240676
"3-23","3",35.5051500543565,1.56499667104072
"3-24","3",36.3078451442821,1.54168002575943
"3-25","3",36.4827993276408,1.60034410795515
"3-26","3",40.8481616194991,2.33643620437738
"3-27","3",41.4005287001519,2.3846998324193
"3-28","3",45.1792328340654,2.65658373560223
"3-29","3",46.2164657895456,2.99395260642063
"3-30","3",46.3428689328512,3.09256424907994
"3-31","3",47.327271035273,3.16267810659633
"3-32","3",47.9918653076963,3.15807648220675
"3-33","3",50.2780973723995,3.45680288808558
"3-34","3",52.5790596770828,3.58784255411979
"3-35","3",55.326788165287,3.85846178328552
"3-36","3",55.7411990517243,3.55562286301233
"3-37","3",55.9141009102202,3.46086774732862
"3-38","3",57.7583410361628,2.93891318240139
"3-39","3",58.2539770079494,2.75362315450479
"3-40","3",62.3367033836402,2.32842306620114
"3-41","3",66.0680024550699,2.44868142604855
"3-42","3",66.6367610656186,2.32478172158017
"3-43","3",67.7438468612397,1.92304430198487
"3-44","3",68.4247136516267,1.8923225627077
"3-45","3",68.9142418431057,1.79105333441271
"3-46","3",69.3265911646688,1.78909276663899
"3-47","3",71.0654060347358,1.47515827758707
"3-48","3",72.317406817456,0.83001459991101
"3-49","3",72.7176005648945,0.667683591004106
"3-50","3",75.3797776005386,0.416218375861718
"3-51","3",83.1209727815377,0.12468290737138
"3-52","3",87.2794321045944,0.133801346955806
"3-53","3",89.7080756843524,0.231197297082872
"3-54","3",90.5562431916386,0.282254561055197
"3-55","3",93.6393363396286,0.403411042991593
"3-56","3",96.6441364810461,0.684454337859506
"3-57","3",96.7409972045746,0.715626919789429
"3-58","3",97.129359354893,0.687932939238408
"3-59","3",97.2508342061518,0.706720782830871
"3-60","3",98.798740414685,0.896361294533563
"3-61","3",99.2176824188092,0.938772526886396
"3-62","3",99.5694940510253,0.970450278780163
"3-63","3",101.544126273656,1.11404314145148
"3-64","3",101.544126373656,1.11404313285948
"3-65","3",102.056916808781,1.04463542117242
"3-66","3",106.390747360119,2.32179164103695
"3-67","3",122.657044144906,5.15594858554459
"3-68","3",123.415657538662,5.39558638021276
"3-69","3",125.086994513104,5.57698308915496
"3-70","3",125.110514758087,5.474664460334
"3-71","3",125.110514858087,5.47466400527651
"3-72","3",127.937237928549,6.03786304758614
"3-73","3",129.513293132784,6.18713197279294
"3-74","3",129.589936222572,6.26474544986809
"3-75","3",129.825399200332,6.46597041112727
"3-76","3",136.218228336434,6.24614945065969
"3-77","3",141.665070511376,5.10944684909146
"3-78","3",152.364362102071,0.91589498639587
"3-79","3",152.379789123276,0.918788332526447
"3-80","3",152.637240704193,0.870075943159009
"3-81","3",153.297730023792,0.767130262404635
"3-82","3",156.639280751239,0.445333860105166
"3-83","3",157.646001183223,0.3269979696056
"3-84","3",157.875520284794,0.280818593574168
"3-85","3",157.875520384794,0.280818583092014
"3-86","3",159.56196672937,0.178497378101383
"3-87","3",166.731039726535,0.0303089687422471
"3-88","3",166.731041226705,0.0303089572598765
"3-89","3",180.464991637279,0.4061605758327
"3-90","3",180.925148971461,0.409171151366763
"3-91","3",181.413588747607,0.374817110534423
"3-92","3",182.581411655525,0.61438462009778
"3-93","3",183.229200351277,0.652074684897116
"3-94","3",184.268125024877,0.802150883753484
"3-95","3",185.763577945015,0.876490586731506
"3-96","3",186.396851702632,0.878201289865501
"3-97","3",189.774162706846,0.613093654052818
"3-98","3",190.866083721971,0.545706461376767
"3-99","3",191.422081198534,0.68013775981035
"3-100","3",191.84885325879,0.67933108709758
"3-101","3",195.593388610712,0.43306914708819
"3-102","3",196.211962467836,0.438264296220041
"3-103","3",197.071230233548,0.445734828379955
"3-104","3",206.442074563849,0.775983517539999
"3-105","3",208.223716249192,0.637262418547152
"3-106","3",213.617651598941,0.565098834177888
"3-107","3",213.948037874261,0.557659389809714
"3-108","3",213.948037974261,0.557659389406808
"3-109","3",213.948038074261,0.557659389021865
"3-110","3",213.948038174261,0.557659388594402
"3-111","3",213.948038274261,0.557659389169203
"4-0","4",0,0.045700425567702
"4-1","4",1.00000002822922e-07,0.0457004262743794
"4-2","4",2.00000005645844e-07,0.0457004268382661
"4-3","4",3.00000008468766e-07,0.0457004272582253
"4-4","4",0.608828639049082,0.0532438047912365
"4-5","4",13.5947981439857,0.390156770339445
"4-6","4",14.0093839626809,0.435478640586098
"4-7","4",14.914341277644,0.533183531561917
"4-8","4",14.914341377644,0.533183530420729
"4-9","4",16.7286180429484,0.516984372279694
"4-10","4",23.9136405452028,0.850524943064556
"4-11","4",23.9136406452028,0.850524945756661
"4-12","4",40.7787557952796,4.09206548980615
"4-13","4",40.7787558952796,4.09206551255465
"4-14","4",48.4103395473812,5.45138484216204
"4-15","4",49.499076509509,5.61318476101474
"4-16","4",53.4628793787031,6.75181920146565
"4-17","4",61.1629112369281,5.0325731901587
"4-18","4",61.1629113369281,5.03257318519104
"4-19","4",61.1629114369281,5.03257325093773
"4-20","4",61.1842710203051,5.04317345078175
"4-21","4",62.227617627982,4.92817710317627
"4-22","4",66.578977015193,4.85359915900426
"4-23","4",66.8244993959507,4.87693438345536
"4-24","4",69.088704467762,5.07461833685375
"4-25","4",76.0615182270695,3.12597568410524
"4-26","4",76.0615183270695,3.12597567362536
"4-27","4",76.3843665402449,3.18166792116699
"4-28","4",76.4594810857881,3.23504588683113
"4-29","4",77.5890369105869,3.57819986228287
"4-30","4",92.9869001442626,6.83816408977464
"4-31","4",97.9208577928849,8.14651595613782
"4-32","4",102.404560583326,9.62840655293689
"4-33","4",102.664352025568,9.6557915326614
"4-34","4",102.786859482841,9.70553407037892
"4-35","4",108.512178153323,7.73738473941307
"4-36","4",108.512178253323,7.73738469554974
"4-37","4",111.843388389035,8.4033682158647
"4-38","4",113.546522046312,8.22177070556313
"4-39","4",126.116743086217,5.0390844226913
"4-40","4",128.913297555341,4.24692070638571
"4-41","4",129.547472302908,3.72247573980644
"4-42","4",129.547472402908,3.72247567247814
"4-43","4",129.930943386045,3.52901598955214
"4-44","4",130.366674009028,3.565518209939
"4-45","4",138.903095078693,3.28948638875227
"4-46","4",143.648859942579,1.96284199607567
"4-47","4",150.873946238607,1.31225529286871
"4-48","4",156.521913251811,1.3223395757916
"4-49","4",157.220869556815,1.28203087029078
"4-50","4",157.390598031567,1.37519466340837
"4-51","4",158.773182476873,1.39881159175548
"4-52","4",161.384328736177,1.17128177611721
"4-53","4",161.65830006607,1.22037309138204
"4-54","4",161.912203079424,1.20585984107402
"4-55","4",161.952199492229,1.20614019898858
"4-56","4",161.952199592229,1.2061401991582
"4-57","4",161.952199692229,1.20614020249764
"4-58","4",163.2052371228,1.37374875192245
"4-59","4",163.884554145101,1.46722198181124
"4-60","4",165.504380968164,1.62166336393921
"4-61","4",166.880542678549,1.68206095323058
"4-62","4",167.874724563417,1.71106887892188
"4-63","4",167.874734111633,1.71106671503344
"4-64","4",168.069946505313,1.66413358702653
"4-65","4",168.43483581261,1.70767858971544
"4-66","4",171.067823706891,1.72763722505897
"4-67","4",172.803391151688,1.7982252321674
"4-68","4",173.177794930784,1.70281448496371
"4-69","4",180.387290652523,3.19494534567616
"4-70","4",187.933275961768,3.57891970684409
"4-71","4",190.154407967401,3.08074015390071
"4-72","4",190.218960435818,3.06713970180954
"4-73","4",190.218960535818,3.06713969705288
"4-74","4",191.210275644893,3.28177353437013
"4-75","4",191.330690117655,3.26332952453004
"4-76","4",193.641856475415,3.13750991730512
"4-77","4",211.625988966616,0.746891667421323
"4-78","4",212.972381360175,0.627317502495771
"4-79","4",214.543967346548,0.558941867574958
"4-80","4",216.574130281234,0.377750539644921
"4-81","4",216.752549940585,0.381759072218301
"4-82","4",220.652346795177,0.257815991493999
"4-83","4",229.000426525763,0.195432055332503
"4-84","4",232.796660193424,0.267399156451347
"4-85","4",233.429371117338,0.260532979380287
"4-86","4",236.640904545475,0.578132810839861
"4-87","4",237.136179399723,0.550172631415762
"4-88","4",237.167409799756,0.542011524718419
"4-89","4",237.167409899756,0.542011525425096
"4-90","4",237.167409999756,0.54201152624205
"4-91","4",237.167410099756,0.542011526860733
"4-92","4",237.167410199756,0.542011528168359
"5-0","5",0,3.00467141659601
"5-1","5",1.00000002822922e-07,3.00467141255308
"5-2","5",2.00000005645844e-07,3.00467140837168
"5-3","5",3.00000008468766e-07,3.00467140408091
"5-4","5",0.726062738561291,2.74812762220404
"5-5","5",2.97858466966434,2.12287975953996
"5-6","5",3.19174890322679,2.09241807788953
"5-7","5",6.91679755931308,2.14407974429218
"5-8","5",8.90146864594078,2.32173197100701
"5-9","5",8.90146874594079,2.32173196242798
"5-10","5",8.90146884594079,2.32173195384871
"5-11","5",8.97289495996605,2.31750258019565
"5-12","5",9.8094700614355,2.08252171992194
"5-13","5",10.6783959997343,1.93255356395707
"5-14","5",18.9977043850738,1.04252140158405
"5-15","5",20.1216062896903,1.13338271357361
"5-16","5",20.1216063896903,1.13338270606869
"5-17","5",21.1930839256882,1.17380478234008
"5-18","5",22.2376236737588,1.19426489508692
"5-19","5",24.2444417084295,1.36566441116634
"5-20","5",24.5878637895815,1.34986849073084
"5-21","5",25.2295756168046,1.17293570678203
"5-22","5",25.3426517959092,1.19096466797305
"5-23","5",27.1847542420768,1.1698954269923
"5-24","5",34.1315085680328,1.36317223736773
"5-25","5",42.4336373043876,1.77433948808061
"5-26","5",46.6139008124421,1.80509736432873
"5-27","5",48.7816011752749,1.35818535224212
"5-28","5",50.7912798228861,1.02844730332549
"5-29","5",50.793525585392,1.02990848432319
"5-30","5",50.8352642117061,0.997254200217412
"5-31","5",55.2614993289685,1.82708321393511
"5-32","5",57.7357633873428,2.51609408199829
"5-33","5",66.824270721521,3.84190114097146
"5-34","5",67.5753423416477,3.80165177710001
"5-35","5",72.5847227603454,3.77638980549614
"5-36","5",76.3742208002806,4.17012628215684
"5-37","5",76.5402741934558,4.14819392186428
"5-38","5",83.2151748791635,2.70036336134353
"5-39","5",83.2452724922887,2.74530412663739
"5-40","5",85.186202985547,2.5224980488656
"5-41","5",88.0139128212896,2.32116548327008
"5-42","5",88.3201780210004,2.24651738827902
"5-43","5",88.4504681143692,2.22490393725002
"5-44","5",88.4504682143692,2.22490391565543
"5-45","5",88.4504683143692,2.22490389635368
"5-46","5",92.9115257954857,1.23930692977638
"5-47","5",92.9115258954857,1.23930691020337
"5-48","5",108.04819158902,1.17950302946088
"5-49","5",109.982019937345,0.907510281953819
"5-50","5",110.62510838669,0.842131325500986
"5-51","5",111.530078419565,0.829332752058008
"5-52","5",112.499299781145,0.620856660759046
"5-53","5",113.358139548818,0.477553615103261
"5-54","5",113.646471375271,0.486074514310985
"5-55","5",123.873701297731,1.34522510820534
"5-56","5",127.882695417489,1.46478311082706
"5-57","5",130.039449389558,1.29792040546317
"5-58","5",131.321110326987,1.21962998699382
"5-59","5",131.919566921757,1.35416803260637
"5-60","5",132.372520851651,1.57814441901314
"5-61","5",132.693236244652,1.75420453221568
"5-62","5",134.931632947392,1.7351848878377
"5-63","5",135.958817185178,1.71792871991192
"5-64","5",135.958817285178,1.71792871658658
"5-65","5",138.390761879553,1.62449127717582
"5-66","5",138.905715445971,1.78268014208425
"5-67","5",141.370988770498,2.15927560644241
"5-68","5",141.972313176048,2.38743752894629
