"","chr","pos","lod"
"2-101","2",505,0.120829721715836
"2-102","2",510,0.057864568956802
"2-103","2",515,0.201368781224346
"2-108","2",540,1.39725155257383
"2-111","2",555,1.53700624407224
"2-112","2",560,1.30932628567098
"2-113","2",565,1.02839026606171
"2-115","2",575,1.13041015765566
"2-117","2",585,0.859277451079379
"2-119","2",595,0.911839800644884
"2-122","2",610,0.583180477631686
"2-125","2",625,1.09663513449232
"2-129","2",645,0.322986943960586
"2-132","2",660,0.374109914980181
"2-136","2",680,0.549240520835156
"2-140","2",700,0.677776344635504
"2-144","2",720,0.303095768801995
"2-146","2",730,0.435482448735002
"3-2","3",10,0.590430807628309
"3-4","3",20,0.689536697774201
"3-7","3",35,0.20306361103394
"3-10","3",50,0.204082990166398
"3-15","3",75,0.309119368017036
"3-19","3",95,0.477052342283969
"3-24","3",120,0.423238030951552
"3-25","3",125,0.153476834130515
"3-28","3",140,0.35057752864077
"3-34","3",170,0.902266764849628
"3-36","3",180,0.822861448817093
"3-38","3",190,0.630799589706385
"3-43","3",215,1.07820531583093
"3-46","3",230,1.64947727306071
"3-52","3",260,0.216711620979368
"3-57","3",285,0.0676819868697294
"3-60","3",300,0.411157965398843
"3-80","3",400,1.84841879798569
"3-84","3",420,1.24638363518056
"3-88","3",440,1.26030698256864
"3-90","3",450,0.958436460454323
"3-93","3",465,0.438885511991884
"3-97","3",485,1.93787903046814
"3-100","3",500,1.72576054107321
"3-104","3",520,2.01000475566366
"3-107","3",535,0.938060178138585
"4-1","4",5,1.73714761974725
"4-3","4",15,3.21378327892762
"4-4","4",20,3.41879179283819
"4-6","4",30,2.89725367792653
"4-9","4",45,3.0922966076223
"4-11","4",55,2.66899865754476
"4-13","4",65,1.49351261919242
"4-17","4",85,2.37766535197807
"4-18","4",90,2.32706416689234
"4-25","4",125,1.7673256701737
"4-30","4",150,2.48332677563553
"4-33","4",165,1.67696213529189
"4-37","4",185,1.67042292499173
"4-38","4",190,1.15383557507789
"4-40","4",200,0.988001186073461
"4-41","4",205,0.995473432697509
"4-44","4",220,1.33463577985481
"4-45","4",225,1.48987380795006
"4-48","4",240,0.366894133058167
"4-55","4",275,0.268027828984941
"4-62","4",310,1.17363078251583
"4-63","4",315,1.2298470047308
"4-68","4",340,0.800314601031005
"4-72","4",360,0.711849899910703
"4-79","4",395,0.72812983123913
"4-81","4",405,0.859469947398793
"4-85","4",425,1.35903405817953
"4-86","4",430,0.985893124725862
"4-88","4",440,0.530994773179827
"5-15","5",75,0.376873761958905
"5-16","5",80,0.230363643750707
"5-18","5",90,0.0560614046353294
"5-19","5",95,0.0739719261011942
"5-20","5",100,0.170407157374029
"5-22","5",110,0.00777786955131887
"5-25","5",125,0.153301487370754
"5-30","5",150,0.31362162910591
"5-32","5",160,0.117944094140512
"5-37","5",185,0.518652873816336
"5-41","5",205,0.485871189727959
"5-45","5",225,0.37832980723465
"5-47","5",235,0.633899346800263
"5-51","5",255,1.30566070874943
"5-56","5",280,1.45033275705555
"5-59","5",295,1.10500266596296
"6-5","6",25,1.1588964564753
"6-6","6",30,0.536344718144846
"6-9","6",45,0.0909963227159096
"6-13","6",65,0.135781293730361
"6-14","6",70,0.12712920691456
"6-17","6",85,0.837446603109129
"6-26","6",130,0.482228044406156
"6-30","6",150,2.04731942825219
"6-31","6",155,1.65904255996088
"6-32","6",160,1.16233896770018
"6-35","6",175,0.72681759193506
"7-1","7",5,0.100328072789807
"7-3","7",15,0.385882057537628
"7-5","7",25,0.833500895061889
"7-9","7",45,0.529373323109439
"7-11","7",55,0.34228824018669
"7-12","7",60,0.697790427654581
"7-13","7",65,0.951471531282095
"7-17","7",85,1.63465941991808
"7-21","7",105,1.95832292943646
"7-25","7",125,3.07764500952135
"7-28","7",140,2.35777130268889
"7-30","7",150,1.77224183769795
"7-33","7",165,1.24553391500649
"7-36","7",180,0.13843699859126
"8-7","8",35,0.34541598686792
"8-16","8",80,0.124582415277473
"8-23","8",115,0.145292183620313
"8-25","8",125,0.207269513208757
"8-27","8",135,0.250336946975494
"8-28","8",140,0.714326241848767
"9-2","9",10,2.14116313382328
"9-5","9",25,0.347138192431885
"9-6","9",30,0.0442938692046937
"9-9","9",45,0.178259788637661
"9-11","9",55,0.194641663396851
"9-14","9",70,0.596575366669413
"9-15","9",75,0.623774717191964
"9-17","9",85,0.696469791747631
"9-21","9",105,0.552710764654421
"9-23","9",115,0.406822623933522
"10-1","10",5,0.0639945438142604
"10-2","10",10,0.477016026044566
"10-5","10",25,0.438780610167669
"10-7","10",35,0.431128505768811
"10-8","10",40,0.518341391702052
"10-10","10",50,0.550918526308578
"10-13","10",65,0.0926670176734206
"10-16","10",80,0.691049639177663
"10-17","10",85,1.15792344081547
"10-19","10",95,0.361920098406699
"10-20","10",100,0.190083773019524
"11-0","11",0,0.0184517181801311
"11-1","11",5,0.0163381901697903
"11-5","11",25,0.676127986529991
"11-6","11",30,0.600750861514371
"11-11","11",55,0.998223293160663
"11-14","11",70,2.09408533488568
"11-17","11",85,1.42839218644554
"11-19","11",95,1.04381747326738
"12-1","12",5,0.787090020020287
"12-9","12",45,0.121916546333978
"12-12","12",60,0.146499925208673
"12-15","12",75,0.309788117460812
"12-17","12",85,0.232764390437751
"12-19","12",95,0.475951242717201
"13-1","13",5,0.116507126336728
"13-6","13",30,1.55731182937188
"13-8","13",40,0.72203564792153
"13-9","13",45,0.227477633943181
"13-10","13",50,0.583321828533144
"13-11","13",55,0.765146708022712
"13-15","13",75,0.602267872271796
"13-16","13",80,0.846060094107088
"13-18","13",90,1.04154473599101
"14-0","14",0,0.186158829327042
"14-1","14",5,0.118340636819539
"14-5","14",25,0.145406650851328
"14-7","14",35,0.194384121259645
"14-9","14",45,0.264089482600411
"14-15","14",75,0.533097340009135
"15-2","15",10,0.587788630065234
"15-3","15",15,1.17597689623426
"15-4","15",20,1.54036971608502
"15-6","15",30,1.26688268715748
"15-8","15",40,1.05991924910768
"15-10","15",50,0.694543261524359
"15-11","15",55,0.584445585738649
"15-12","15",60,0.622961706236765
"c16.loc-5","16",5,0.823238940852661
"16-2","16",10,0.823238940852661
"c16.loc5","16",15,0.823238940852661
"17-1","17",5,0.00396035637663772
"17-2","17",10,0.00810885918394888
"17-3","17",15,0.00441258597265914
"17-6","17",30,0.472992511769235
"17-8","17",40,0.117431646779096
"17-9","17",45,0.0343276491837514
"17-10","17",50,0.0803526158410932
"18-5","18",25,0.291577113421454
"18-7","18",35,0.0166389055150375
"18-8","18",40,0.207677256614943
"19-1","19",5,0.456455612365517
"19-3","19",15,1.08850744836082
"19-4","19",20,1.49442397012763
"19-5","19",25,1.82957510697543
"19-6","19",30,1.91618559792369
"19-7","19",35,1.56708927828731
"19-9","19",45,0.115475575810933
"20-0","20",0,0.998597906125269
"20-2","20",10,0.429590416663132
"20-3","20",15,0.312861028994575
"20-4","20",20,0.296839097060911
"20-5","20",25,0.299846562353196
"20-6","20",30,0.0211880251272305
"20-7","20",35,0.00755621573443932
"20-10","20",50,0.084524479111451
"21-0","21",0,0.272839283655685
"21-1","21",5,0.386147831664175
"21-2","21",10,0.32453324185326
"21-3","21",15,0.197289964433594
"21-5","21",25,0.101201494203906
"22-3","22",15,0.0224222162255501
"22-4","22",20,0.413546196740526
"23-0","23",0,1.19209993543359
"23-1","23",5,1.10052607195689
"23-5","23",25,1.39356885214215
"24-0","24",0,1.53602843818385
"24-1","24",5,1.9866869162563
"24-2","24",10,2.06160234071194
"24-5","24",25,1.20504777880979
"24-6","24",30,1.72761834876883
"25-0","25",0,0.349669905534256
"25-3","25",15,0.0922069951807316
"26-0","26",0,0.85820296629322
"26-1","26",5,0.139885989039385
"26-2","26",10,0.517584358643035
"26-3","26",15,1.03878218089244
"26-4","26",20,0.589155564123985
"27-2","27",10,0.0731497764597862
"27-3","27",15,0.107942256472597
"27-4","27",20,0.531693786203277
"27-6","27",30,1.00739855608913
"28-0","28",0,0.597742619929704
"28-2","28",10,0.846621123069781
"28-4","28",20,0.473895038865749
