"","chr","pos","lod"
"1-112","1",560,0.718016365137828
"1-113","1",565,0.926165870365139
"1-114","1",570,1.27711178766867
"1-115","1",575,1.3873143618448
"1-116","1",580,1.32883482923239
"1-117","1",585,1.36499473713729
"1-118","1",590,1.6402565306239
"1-119","1",595,1.53441733855516
"1-120","1",600,0.757104670084573
"1-121","1",605,0.570098549760814
"1-122","1",610,1.27112062473839
"1-123","1",615,1.51286927475485
"1-124","1",620,1.74185116545277
"1-125","1",625,0.977116582131885
"1-126","1",630,0.51275437252616
"1-127","1",635,0.534775963014681
"1-128","1",640,0.425902437627883
"1-129","1",645,0.489280314017378
"1-130","1",650,0.439515893250245
"1-131","1",655,0.645309499776204
"1-132","1",660,0.58887911438751
"1-133","1",665,0.297306776023788
"1-134","1",670,0.0538004350505616
"1-135","1",675,0.0873801886573347
"1-136","1",680,0.582056529751753
"1-137","1",685,0.803075044708976
"1-138","1",690,0.540576443919463
"1-139","1",695,0.301747277464983
"1-140","1",700,0.0376643650879487
"1-141","1",705,0.0268820070343736
"1-142","1",710,0.0193168215855621
"1-143","1",715,0.0699938812085747
"1-144","1",720,0.1453583489415
"1-145","1",725,0.203555167343666
"1-146","1",730,0.475107719740208
"1-147","1",735,0.502100411627907
"1-148","1",740,0.582551164880897
"1-149","1",745,0.685819249766382
"1-150","1",750,0.545940914606263
"1-151","1",755,0.454227156835259
"1-152","1",760,0.543525748395496
"1-153","1",765,0.528403918621279
"1-154","1",770,0.410662251349549
"1-155","1",775,0.564626975457259
"1-156","1",780,1.15880072205687
"1-157","1",785,0.628015081444801
"1-158","1",790,0.58214172521275
"1-159","1",795,0.626713985252536
"1-160","1",800,0.731122460329971
"1-161","1",805,0.677666379229549
"1-162","1",810,0.428446563876378
"1-163","1",815,0.512911658820713
"1-164","1",820,0.579538532333345
"1-165","1",825,0.653250131669211
"1-166","1",830,0.75997765589841
"1-167","1",835,1.2467373395757
"1-168","1",840,1.30902671176318
"1-169","1",845,2.31648545123312
"1-170","1",850,2.63916940290392
"1-171","1",855,3.62314862229982
"1-172","1",860,3.15446232697627
"1-173","1",865,2.44498202595946
"1-174","1",870,2.76839010180993
"1-175","1",875,2.37601160564918
"1-176","1",880,1.72906547836646
"1-177","1",885,0.924564907093554
"1-178","1",890,1.05293153545108
"1-179","1",895,0.930629946795761
"1-180","1",900,0.95828380373905
"1-181","1",905,0.671043487882798
"1-182","1",910,0.588304864246084
"1-183","1",915,0.857970271181784
"1-184","1",920,1.14970008599607
"1-185","1",925,0.760800696571323
"1-186","1",930,0.565245555842921
"1-187","1",935,0.118887175035525
"1-188","1",940,0.230058289116641
"1-189","1",945,0.47742101900576
"1-190","1",950,0.56321170870865
"1-191","1",955,0.690020977932136
"1-192","1",960,0.597974822556353
"1-193","1",965,0.571013369907405
"1-194","1",970,0.238422513283012
"1-195","1",975,0.183518042206288
"1-196","1",980,0.882836165045319
"1-197","1",985,0.190236902755032
"2-0","2",0,0.0153423941139863
"2-1","2",5,0.0694673791440437
"2-2","2",10,0.00643144845480492
"2-3","2",15,0.0581923395452577
"2-4","2",20,0.239019752604236
"2-5","2",25,0.238496753547679
"2-6","2",30,0.318247122974526
"2-7","2",35,0.386822036768535
"2-8","2",40,0.342456866382918
"2-9","2",45,0.188051461810801
"2-10","2",50,0.230670907920967
"2-11","2",55,0.149385569577589
"2-12","2",60,0.108761448143241
"2-13","2",65,0.0490502781981377
"2-14","2",70,0.00147113256389275
"2-15","2",75,0.111336432944427
"2-16","2",80,0.0595542108328573
"2-17","2",85,0.10451609469078
"2-18","2",90,0.0934216583382295
"2-19","2",95,0.0869507223176242
"2-20","2",100,0.0993063281459854
"2-21","2",105,0.179747928310917
"2-22","2",110,0.408061346576915
"2-23","2",115,0.237672520660226
"2-24","2",120,0.0118755076709931
"2-25","2",125,0.0508080062654699
"2-26","2",130,0.11162484276565
"2-27","2",135,0.139121919019544
"2-28","2",140,0.107952285085503
"2-29","2",145,0.147055960692569
"2-30","2",150,0.22371220501509
"2-31","2",155,0.285916128501867
"2-32","2",160,0.118946533529652
"2-33","2",165,0.152339600049345
"2-34","2",170,0.322939927568996
"2-35","2",175,0.310036388967319
"2-36","2",180,0.19260898346397
"2-37","2",185,0.208604313228079
"2-38","2",190,0.188542759553457
"2-39","2",195,0.221932571446814
"2-40","2",200,0.0596893064566757
"2-41","2",205,0.00148708001893283
"2-42","2",210,0.0338079740272406
"2-43","2",215,0.0418665808117566
"2-44","2",220,0.098700530737915
"2-45","2",225,0.441181281420086
"2-46","2",230,0.483211739709759
"2-47","2",235,0.801404958573585
"2-48","2",240,1.5459619578512
"2-49","2",245,1.86501307709705
"2-50","2",250,2.16069653064824
"2-51","2",255,2.21709795852212
"2-52","2",260,2.13021286365552
"2-53","2",265,2.10946686050556
"2-54","2",270,2.10909196381749
"2-55","2",275,2.07421917076545
"2-56","2",280,1.54669204808306
"2-57","2",285,1.19542816043418
"2-58","2",290,1.3248346118221
"2-59","2",295,1.42035822248272
"2-60","2",300,1.66702071016334
"2-61","2",305,1.9040762554589
"2-62","2",310,2.23897277063588
"2-63","2",315,1.97990771414584
"2-64","2",320,1.17317871222167
"2-65","2",325,0.419162677240365
"2-66","2",330,0.0934366706171659
"2-67","2",335,0.000829577660169889
"2-68","2",340,0.110712077545031
"2-69","2",345,0.0735246376029863
"2-70","2",350,0.0280510947413859
"2-71","2",355,0.0052722269692822
"2-72","2",360,0.0251424159491762
"2-73","2",365,0.106787083413565
"2-74","2",370,0.0817026995582637
"2-75","2",375,0.00621943836904393
"2-76","2",380,0.0109401672209515
"2-77","2",385,0.107965342348507
"2-78","2",390,0.0797208529629643
"2-79","2",395,0.033821444599198
"2-80","2",400,0.0609524778242303
"2-81","2",405,0.0137168219207524
"2-82","2",410,0.0282817872380292
"2-83","2",415,0.034166849085068
"2-84","2",420,0.206159763543383
"2-85","2",425,0.192120013933618
"2-86","2",430,0.18588096938106
"2-87","2",435,0.152171402271506
"2-88","2",440,0.165547707511905
"2-89","2",445,0.192367933376772
"2-90","2",450,0.185111853279068
"2-91","2",455,0.0913749991850636
"2-92","2",460,0.0659305767949263
"2-93","2",465,0.0614298207381125
"2-94","2",470,0.0614471775818402
"2-95","2",475,0.109666148744964
"2-96","2",480,0.180626596071761
"2-97","2",485,0.0854108989717588
"2-98","2",490,0.0757769476208523
"2-99","2",495,0.859508159740471
"2-100","2",500,0.561889691261513
"2-101","2",505,0.101438925164075
"2-102","2",510,0.054498836309449
"2-103","2",515,0.191368442524208
"2-104","2",520,0.265285208509567
"2-105","2",525,0.273584138812794
"2-106","2",530,0.349042044710586
"2-107","2",535,0.54379855313141
"2-108","2",540,1.26510640296738
"2-109","2",545,1.11541747878096
"2-110","2",550,1.42107067988672
"2-111","2",555,1.60981676675351
"2-112","2",560,1.32187144909108
"2-113","2",565,1.02227058148833
"2-114","2",570,0.887208588403382
"2-115","2",575,1.12066108283511
"2-116","2",580,0.885751519856285
"2-117","2",585,0.870039531102975
"2-118","2",590,1.12280653130097
"2-119","2",595,0.901033480047317
"2-120","2",600,0.831669224802909
"2-121","2",605,0.60633024624849
"2-122","2",610,0.620055891432457
"2-123","2",615,0.776412778008989
"2-124","2",620,0.871784746582762
"2-125","2",625,1.09440596073659
"2-126","2",630,0.8550261380542
"2-127","2",635,0.559155473522424
"2-128","2",640,0.657750076220509
"2-129","2",645,0.323163034262052
"2-130","2",650,0.12122069708721
"2-131","2",655,0.547651675131874
"2-132","2",660,0.625142217959592
"2-133","2",665,0.399192450489863
"2-134","2",670,0.290835773425215
"2-135","2",675,0.343846290934835
"2-136","2",680,0.418159115122762
"2-137","2",685,0.553025042767558
"2-138","2",690,0.574784464231016
"2-139","2",695,0.542912565300867
"2-140","2",700,0.640974568027559
"2-141","2",705,0.253928621838895
"2-142","2",710,0.321430534892897
"2-143","2",715,0.242335769521333
"2-144","2",720,0.308111191833177
"2-145","2",725,0.498509077630388
"2-146","2",730,0.384640512293117
"2-147","2",735,0.1274023710439
"2-148","2",740,0.350622989852582
"2-149","2",745,0.516975249935967
"3-0","3",0,0.790936768364645
"3-1","3",5,0.724888558035218
"3-2","3",10,0.685984281743913
"3-3","3",15,0.370458033946306
"3-4","3",20,0.704280612186722
"3-5","3",25,0.300851907694323
"3-6","3",30,0.125783987689829
"3-7","3",35,0.241245570507999
"3-8","3",40,0.359902263384356
"3-9","3",45,0.191444368566181
"3-10","3",50,0.247263828555106
"3-11","3",55,0.263337917774606
"3-12","3",60,0.533440298825099
"3-13","3",65,0.381011355249711
"3-14","3",70,0.626232360879385
"3-15","3",75,0.50999578979804
"3-16","3",80,0.642062691227466
"3-17","3",85,0.47863142609458
"3-18","3",90,0.395545589229641
"3-19","3",95,0.586935800441324
"3-20","3",100,0.70138867810806
"3-21","3",105,0.600288160202581
"3-22","3",110,0.42892472933795
"3-23","3",115,0.537525565238639
"3-24","3",120,0.455638787312182
"3-25","3",125,0.177946967040953
"3-26","3",130,0.345284825320959
"3-27","3",135,0.375699381436789
"3-28","3",140,0.342247493821787
"3-29","3",145,0.444821958179546
"3-30","3",150,0.234172152328028
"3-31","3",155,0.371793561976574
"3-32","3",160,0.511045965288758
"3-33","3",165,0.498766763981166
"3-34","3",170,0.846335420874311
"3-35","3",175,1.20747291068369
"3-36","3",180,0.847766392748326
"3-37","3",185,0.727721940807442
"3-38","3",190,0.636464140913404
"3-39","3",195,1.140288246713
"3-40","3",200,1.966537216088
"3-41","3",205,2.23606598799324
"3-42","3",210,2.16347815463973
"3-43","3",215,1.32814312550227
"3-44","3",220,1.43770754913339
"3-45","3",225,1.45324616103449
"3-46","3",230,1.89261025931046
"3-47","3",235,1.61254896861988
"3-48","3",240,1.21126879751955
"3-49","3",245,1.28219970583677
"3-50","3",250,1.16413930275121
"3-51","3",255,0.953992759553557
"3-52","3",260,0.402906748310443
"3-53","3",265,0.212424393092533
"3-54","3",270,0.124707170196871
"3-55","3",275,0.179722448437133
"3-56","3",280,0.0750406635165746
"3-57","3",285,0.0586951506074911
"3-58","3",290,0.124885770914034
"3-59","3",295,0.223740554812139
"3-60","3",300,0.44060419654852
"3-61","3",305,0.43429531007132
"3-62","3",310,0.768029899581961
"3-63","3",315,0.322202973552976
"3-64","3",320,0.322974250915422
"3-65","3",325,0.377006744720347
"3-66","3",330,0.298684178012991
"3-67","3",335,0.822259386310634
"3-68","3",340,0.83909888186372
"3-69","3",345,0.846044148446708
"3-70","3",350,0.666089263258527
"3-71","3",355,0.663501736253465
"3-72","3",360,0.87621939599876
"3-73","3",365,1.01317063806164
"3-74","3",370,1.35455507274401
"3-75","3",375,0.941912078993937
"3-76","3",380,0.927712234240744
"3-77","3",385,1.60012245153303
"3-78","3",390,1.83884793777656
"3-79","3",395,1.67499509385857
"3-80","3",400,1.67714503132402
"3-81","3",405,1.40072516196528
"3-82","3",410,1.20876021862341
"3-83","3",415,1.31177670565194
"3-84","3",420,1.2920539385359
"3-85","3",425,1.25247417944797
"3-86","3",430,1.06215067434573
"3-87","3",435,0.972676861905938
"3-88","3",440,1.10157719630547
"3-89","3",445,1.29540228272072
"3-90","3",450,0.81453838968514
"3-91","3",455,0.878219671752731
"3-92","3",460,0.673087648568526
"3-93","3",465,0.432292644818062
"3-94","3",470,0.397180304146559
"3-95","3",475,0.615349875836955
"3-96","3",480,1.06072406511794
"3-97","3",485,2.14975169736385
"3-98","3",490,2.69012770251561
"3-99","3",495,2.17420095815783
"3-100","3",500,1.78068455251287
"3-101","3",505,1.93286670486714
"3-102","3",510,1.68197941292578
"3-103","3",515,1.4491167839501
"3-104","3",520,2.13120063316887
"3-105","3",525,3.08529247582237
"3-106","3",530,2.40441848128012
"3-107","3",535,0.758052663281433
"3-108","3",540,1.17282623471328
"3-109","3",545,1.11983957389475
"3-110","3",550,0.851720306568041
"4-0","4",0,1.10667894522658
"4-1","4",5,1.30966298120234
"4-2","4",10,1.44664345855813
"4-3","4",15,2.86217799476481
"4-4","4",20,3.33784573979096
"4-5","4",25,3.01089978566461
"4-6","4",30,2.90488653976399
"4-7","4",35,2.97536732695448
"4-8","4",40,3.25910416754459
"4-9","4",45,3.17322373197749
"4-10","4",50,2.90531265115669
"4-11","4",55,2.64080882380222
"4-12","4",60,1.55440297577047
"4-13","4",65,1.15453651743314
"4-14","4",70,2.08882531477457
"4-15","4",75,1.33446199030709
"4-16","4",80,2.10848954289349
"4-17","4",85,2.49039689667029
"4-18","4",90,2.36610737318597
"4-19","4",95,2.30867287613182
"4-20","4",100,2.30977822140358
"4-21","4",105,2.51258599455105
"4-22","4",110,2.28894162451365
"4-23","4",115,2.37400277079792
"4-24","4",120,2.09779756172247
"4-25","4",125,1.70867315976034
"4-26","4",130,1.8058167103809
"4-27","4",135,1.72151972547181
"4-28","4",140,1.6395481579973
"4-29","4",145,1.89723128786909
"4-30","4",150,2.36747779318421
"4-31","4",155,1.9261430931374
"4-32","4",160,1.31942403343919
"4-33","4",165,1.48486099964862
"4-34","4",170,1.2516941608319
"4-35","4",175,1.01695718351789
"4-36","4",180,0.578440339936833
"4-37","4",185,1.26140644817224
"4-38","4",190,1.1578803979487
"4-39","4",195,1.11284223484836
"4-40","4",200,1.09005337316421
"4-41","4",205,1.07824056969594
"4-42","4",210,0.811128377700925
"4-43","4",215,1.00809597103762
"4-44","4",220,1.39124600227387
"4-45","4",225,1.28178328636841
"4-46","4",230,1.0529638219657
"4-47","4",235,0.279460035869306
"4-48","4",240,0.365971261951699
"4-49","4",245,0.370606750647539
"4-50","4",250,0.200471295864872
"4-51","4",255,0.181471820504612
"4-52","4",260,0.0949635102138018
"4-53","4",265,0.209266916806428
"4-54","4",270,0.184714393571085
"4-55","4",275,0.17187865454207
"4-56","4",280,0.157901057058325
"4-57","4",285,0.17771616166624
"4-58","4",290,0.121986820737447
"4-59","4",295,0.341883359506255
"4-60","4",300,0.574300558036612
"4-61","4",305,0.863921943307105
"4-62","4",310,1.09686999651876
"4-63","4",315,1.04194121992145
"4-64","4",320,0.918951139231694
"4-65","4",325,0.642270629782161
"4-66","4",330,0.96233382078799
"4-67","4",335,0.983395224838659
"4-68","4",340,0.640729673477381
"4-69","4",345,0.628789182598894
"4-70","4",350,0.815127918884173
"4-71","4",355,0.72650509426694
"4-72","4",360,0.712161059318078
"4-73","4",365,0.89846217744207
"4-74","4",370,0.830666701968312
"4-75","4",375,0.676816586252016
"4-76","4",380,0.524873046848597
"4-77","4",385,0.843661680025434
"4-78","4",390,0.886360206011432
"4-79","4",395,0.844545337973614
"4-80","4",400,0.71733014225606
"4-81","4",405,1.03936658418957
"4-82","4",410,1.31167825063199
"4-83","4",415,1.65626047132037
"4-84","4",420,1.15936054040958
"4-85","4",425,1.25465460745204
"4-86","4",430,0.872308349785499
"4-87","4",435,0.634786733923193
"4-88","4",440,0.548251761046686
"4-89","4",445,0.621758302717808
"4-90","4",450,0.466914431176519
"4-91","4",455,0.481908536480205
"5-0","5",0,0.221365951377038
"5-1","5",5,0.262784868097469
"5-2","5",10,0.602261711542724
"5-3","5",15,0.425510624648268
"5-4","5",20,0.467678704708987
"5-5","5",25,0.296526733171504
"5-6","5",30,0.590847989464919
"5-7","5",35,0.170810849782129
"5-8","5",40,0.390030893014227
"5-9","5",45,0.410705184272047
"5-10","5",50,0.42530065303481
"5-11","5",55,0.406545910703699
"5-12","5",60,0.273407510318748
"5-13","5",65,0.263107991473134
"5-14","5",70,0.178584194858558
"5-15","5",75,0.303929766475676
"5-16","5",80,0.191743003643751
"5-17","5",85,0.157098744968152
"5-18","5",90,0.0562526000383059
"5-19","5",95,0.0777532612469258
"5-20","5",100,0.176768318900258
"5-21","5",105,0.0232703227009097
"5-22","5",110,0.0329964963461862
"5-23","5",115,0.00682950405234806
"5-24","5",120,0.0733722984432461
"5-25","5",125,0.133663488679758
"5-26","5",130,0.1461290635566
"5-27","5",135,0.320156204930981
"5-28","5",140,0.300230546310104
"5-29","5",145,0.260555105345247
"5-30","5",150,0.274783084808405
"5-31","5",155,0.0580476967707
"5-32","5",160,0.151278363428673
"5-33","5",165,0.380233204290107
"5-34","5",170,0.837182442898211
"5-35","5",175,0.906434777024515
"5-36","5",180,0.857343134815892
"5-37","5",185,0.742083541062129
"5-38","5",190,0.736190561012791
"5-39","5",195,0.624507442501454
"5-40","5",200,0.823602823048532
"5-41","5",205,0.499250863304951
"5-42","5",210,0.583719777616807
"5-43","5",215,0.628091749790656
"5-44","5",220,0.647285233697175
"5-45","5",225,0.384479203506089
"5-46","5",230,0.312769845159437
"5-47","5",235,0.564521601612341
"5-48","5",240,0.568721360537893
"5-49","5",245,0.439404966791244
"5-50","5",250,0.662842338597329
"5-51","5",255,1.27861587802204
"5-52","5",260,0.979761730267228
"5-53","5",265,1.55908434683306
"5-54","5",270,1.72072550618282
"5-55","5",275,2.27273103401103
"5-56","5",280,1.51554255655469
"5-57","5",285,1.25600652691992
"5-58","5",290,1.44190264278427
"5-59","5",295,1.09351896527596
"5-60","5",300,1.07890348765477
"5-61","5",305,1.49299523018135
"5-62","5",310,1.73397404430307
"5-63","5",315,1.75500129546208
"5-64","5",320,1.64146928339323
"5-65","5",325,1.30851141474091
"5-66","5",330,1.16336190934953
"5-67","5",335,1.01851875752322
"5-68","5",340,1.2943459043363
"5-69","5",345,1.65165708327254
"5-70","5",350,1.80047041958551
"5-71","5",355,2.14076168611018
"5-72","5",360,1.28666553431844
"5-73","5",365,1.18145413545017
"5-74","5",370,0.900498080196485
"5-75","5",375,1.07621482998684
"5-76","5",380,0.968244790924473
"5-77","5",385,1.0234172081573
"5-78","5",390,0.973813687131269
"5-79","5",395,0.772230940241798
"5-80","5",400,0.607713704017669
"5-81","5",405,0.578870782015429
"5-82","5",410,0.367488385129263
"6-0","6",0,0.740088404985499
"6-1","6",5,1.23364182094383
"6-2","6",10,1.71146825764754
"6-3","6",15,1.73672608659626
"6-4","6",20,1.67045566198249
"6-5","6",25,1.43824010177241
"6-6","6",30,0.592141213053765
"6-7","6",35,1.03873980359344
"6-8","6",40,0.414014843550603
"6-9","6",45,0.0910141721246873
"6-10","6",50,0.0513333001422325
"6-11","6",55,0.266035664330275
"6-12","6",60,0.152463191216384
"6-13","6",65,0.122455780926657
"6-14","6",70,0.123799410446281
"6-15","6",75,0.238164522692841
"6-16","6",80,0.671814791420275
"6-17","6",85,0.883287105227282
"6-18","6",90,0.648210921650389
"6-19","6",95,0.580202215390273
"6-20","6",100,0.408192745725273
"6-21","6",105,0.401386113471062
"6-22","6",110,0.306758186889965
"6-23","6",115,0.638600684613266
"6-24","6",120,0.498606003407076
"6-25","6",125,0.329308308594136
"6-26","6",130,0.374401612237079
"6-27","6",135,0.634679483288437
"6-28","6",140,1.35243472711863
"6-29","6",145,1.66921876200217
"6-30","6",150,2.14890517399044
"6-31","6",155,1.66343888781603
"6-32","6",160,1.11440888830521
"6-33","6",165,0.796153705875213
"6-34","6",170,0.791390188187506
"6-35","6",175,0.554944025270515
"6-36","6",180,0.494381014880219
"6-37","6",185,0.467114222167766
"6-38","6",190,0.644240408648329
"6-39","6",195,0.469309253285701
"6-40","6",200,0.462016833505231
"6-41","6",205,0.406894918405442
"6-42","6",210,0.402398550052567
"6-43","6",215,0.728931795654944
"6-44","6",220,1.54585876379861
"6-45","6",225,1.43215568042115
"6-46","6",230,1.29797351781008
"6-47","6",235,0.870356969576278
"6-48","6",240,0.570454945087022
"6-49","6",245,0.630696684309441
"6-50","6",250,0.73490308282976
"6-51","6",255,0.600237060856216
"6-52","6",260,0.1405386079241
"6-53","6",265,0.0186914876805986
"6-54","6",270,0.284480824508591
"6-55","6",275,0.33017207419357
"6-56","6",280,0.748642153103219
"6-57","6",285,0.672038423949743
"6-58","6",290,1.35221747348101
"6-59","6",295,1.32946830335004
"7-0","7",0,0.259709060077739
"7-1","7",5,0.0876871977134215
"7-2","7",10,0.102650091933356
"7-3","7",15,0.411842125730345
"7-4","7",20,0.813655873228981
"7-5","7",25,0.796853610682547
"7-6","7",30,0.526957296038972
"7-7","7",35,0.594518175358871
"7-8","7",40,0.584659639267102
"7-9","7",45,0.550447342442567
"7-10","7",50,0.167621403495559
"7-11","7",55,0.314445072045601
"7-12","7",60,0.708325919122672
"7-13","7",65,0.811225232011111
"7-14","7",70,0.853460694250771
"7-15","7",75,1.02157704492356
"7-16","7",80,1.70209855859548
"7-17","7",85,1.88672322166303
"7-18","7",90,2.16816264678573
"7-19","7",95,2.58846438662727
"7-20","7",100,2.43485235948856
"7-21","7",105,2.19955748549228
"7-22","7",110,2.33102674969655
"7-23","7",115,2.79305173134139
"7-24","7",120,2.70650273838555
"7-25","7",125,2.91359154251359
"7-26","7",130,3.77108235623291
"7-27","7",135,3.62608894165442
"7-28","7",140,2.55138986949987
"7-29","7",145,2.04866912284069
"7-30","7",150,1.81668878620985
"7-31","7",155,1.00561071334141
"7-32","7",160,0.903670693807953
"7-33","7",165,1.09955563556082
"7-34","7",170,1.03791646763239
"7-35","7",175,0.539148219657363
"7-36","7",180,0.16856650800446
"8-0","8",0,0.113518288798105
"8-1","8",5,0.152663146513987
"8-2","8",10,0.134148638784154
"8-3","8",15,0.107070104648528
"8-4","8",20,0.441882238554854
"8-5","8",25,0.327439786166906
"8-6","8",30,0.464156787246793
"8-7","8",35,0.615458652731149
"8-8","8",40,0.347939107281945
"8-9","8",45,0.204567344306724
"8-10","8",50,0.0290293552061485
"8-11","8",55,0.094492627527643
"8-12","8",60,0.0323819161078518
"8-13","8",65,0.129995726407742
"8-14","8",70,0.183309792475939
"8-15","8",75,0.156824810559328
"8-16","8",80,0.118486424667253
"8-17","8",85,0.178455000280792
"8-18","8",90,0.126195999436277
"8-19","8",95,0.16760213094949
"8-20","8",100,0.244115119821345
"8-21","8",105,0.247384126923862
"8-22","8",110,0.207792608141062
"8-23","8",115,0.139468708474396
"8-24","8",120,0.134985230112989
"8-25","8",125,0.195614407399034
"8-26","8",130,0.124878192694723
"8-27","8",135,0.230574612482314
"8-28","8",140,1.0582808960919
"8-29","8",145,0.888790193235536
"8-30","8",150,0.586871829398206
"8-31","8",155,0.660481291509313
"8-32","8",160,1.2092861504434
"8-33","8",165,1.14303538896729
"8-34","8",170,1.25386313723584
"8-35","8",175,0.83094103517351
"8-36","8",180,1.04417092125618
"9-0","9",0,2.52844122365286
"9-1","9",5,2.54767709430689
"9-2","9",10,2.44057489560237
"9-3","9",15,1.86212137531902
"9-4","9",20,1.18279440374226
"9-5","9",25,0.296726480359894
"9-6","9",30,0.0596729723547469
"9-7","9",35,0.154518274795691
"9-8","9",40,0.187002631234691
"9-9","9",45,0.223722639304924
"9-10","9",50,0.243209997839585
"9-11","9",55,0.233660373300609
"9-12","9",60,0.247309451443016
"9-13","9",65,0.267008573362773
"9-14","9",70,0.578115685013472
"9-15","9",75,0.645044290407213
"9-16","9",80,0.686203095079918
"9-17","9",85,0.667034307196218
"9-18","9",90,0.625186332226349
"9-19","9",95,0.595395569697075
"9-20","9",100,0.572564227289149
"9-21","9",105,0.554427912644542
"9-22","9",110,0.176954486284558
"9-23","9",115,0.420336049187199
"9-24","9",120,0.819288029335212
"9-25","9",125,0.389270487568865
"9-26","9",130,0.222719307739681
"9-27","9",135,0.522209953878928
"9-28","9",140,0.0801803602134896
"9-29","9",145,0.0562226568397364
"9-30","9",150,0.0650264821158544
"10-0","10",0,0.0723294716374312
"10-1","10",5,0.0366999552600191
"10-2","10",10,0.478052692607207
"10-3","10",15,0.589569714255958
"10-4","10",20,0.411339716399652
"10-5","10",25,0.484052310504921
"10-6","10",30,0.438344273559323
"10-7","10",35,0.453253721466581
"10-8","10",40,0.49879716617329
"10-9","10",45,0.474238051594511
"10-10","10",50,0.622420990241153
"10-11","10",55,0.354637412051716
"10-12","10",60,0.184177101754813
"10-13","10",65,0.09620630553718
"10-14","10",70,0.443671699029437
"10-15","10",75,0.491722956870944
"10-16","10",80,0.682795023776634
